bib,title,note_num,note_text,note_type,record_total_notes,record_typed_notes,a_count,w_count,o_count,ow_count,source
13696051,880-03 Matn Alfīyat al-Shaykh al-ʻIrāqī fī muṣṭalaḥ al-Ḥadīth : manuscript / ʻAbd al-Raḥīm ibn al-Ḥusayn al-ʻIrāqī.,1,Title from folio 1a.,a,12,7,2,1,4,0,zoe
13696051,880-03 Matn Alfīyat al-Shaykh al-ʻIrāqī fī muṣṭalaḥ al-Ḥadīth : manuscript / ʻAbd al-Raḥīm ibn al-Ḥusayn al-ʻIrāqī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
13696056,880-02 Sharḥ Alfīyat al-Sīrah : manuscript / ʻAlī ibn Muḥammad al-Ujhūrī.,1,Title from folio 1a.,a,11,7,2,1,4,0,zoe
13696056,880-02 Sharḥ Alfīyat al-Sīrah : manuscript / ʻAlī ibn Muḥammad al-Ujhūrī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
13696073,880-02 Sharḥ Gharāmī ṣaḥīḥ : manuscript / Muḥammad ibn Muḥammad al-Amīr al-Kabīr.,1,Title from folio 1a.,a,11,7,2,1,4,0,zoe
13696073,880-02 Sharḥ Gharāmī ṣaḥīḥ : manuscript / Muḥammad ibn Muḥammad al-Amīr al-Kabīr.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
13696081,880-02 Sharḥ al-Manẓūmah al-Bayqūnīyah : manuscript / Muḥammad ibn ʻAbd al-Bāqī al-Zurqānī.,1,Title from reference sources.,a,10,7,2,1,4,0,zoe
13696081,880-02 Sharḥ al-Manẓūmah al-Bayqūnīyah : manuscript / Muḥammad ibn ʻAbd al-Bāqī al-Zurqānī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
13696085,880-03 al-Jāmiʻ al-ṣaḥīḥ. Al-Juzʼ 9 : manuscript / Muḥammad ibn Ismāʻīl al-Bukhārī.,1,Title from reference sources.,a,12,6,2,1,3,0,zoe
13696085,880-03 al-Jāmiʻ al-ṣaḥīḥ. Al-Juzʼ 9 : manuscript / Muḥammad ibn Ismāʻīl al-Bukhārī.,2,Romanization supplied by cataloger.,a,12,6,2,1,3,0,zoe
13696091,880-03 Sharḥ Ṣaḥīḥ al-Bukhārī. Al-Juzʼ 8 : manuscript / Abū al-Ḥasan ʻAlī ibn Baṭṭāl al-Andalusī.,1,Title from reference sources.,a,12,7,2,1,4,0,zoe
13696091,880-03 Sharḥ Ṣaḥīḥ al-Bukhārī. Al-Juzʼ 8 : manuscript / Abū al-Ḥasan ʻAlī ibn Baṭṭāl al-Andalusī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
13696095,880-02 al-Jawhar al-munaẓẓam fī ziyārat al-qabr al-mukarram : manuscript / Aḥmad ibn Muḥammad ibn Ḥajar al-Haythamī.,1,Title from folio 2a.,a,13,7,2,1,4,0,zoe
13696095,880-02 al-Jawhar al-munaẓẓam fī ziyārat al-qabr al-mukarram : manuscript / Aḥmad ibn Muḥammad ibn Ḥajar al-Haythamī.,2,Romanization supplied by cataloger.,a,13,7,2,1,4,0,zoe
13696103,880-02 Manāsik al-ḥajj : manuscript / ʻAlī ibn Muḥammad al-Nūrī al-Ṣafāqisī.,3,Romanization supplied by cataloger.,a,19,3,1,0,2,0,zoe
13696118,880-02 Itḥāf al-murīd bi-Jawharat al-tawḥīd : manuscript / ʻAbd al-Salām ibn Ibrāhīm al-Laqānī.,1,Title from folio 2a.,a,14,7,2,1,4,0,zoe
13696118,880-02 Itḥāf al-murīd bi-Jawharat al-tawḥīd : manuscript / ʻAbd al-Salām ibn Ibrāhīm al-Laqānī.,2,Romanization supplied by cataloger.,a,14,7,2,1,4,0,zoe
13696120,880-02 Itḥāf al-murīd bi-Jawharat al-tawḥīd : manuscript / ʻAbd al-Salām ibn Ibrāhīm al-Laqānī.,1,Title from from folio 1b.,a,13,7,2,1,4,0,zoe
13696120,880-02 Itḥāf al-murīd bi-Jawharat al-tawḥīd : manuscript / ʻAbd al-Salām ibn Ibrāhīm al-Laqānī.,2,Romanization supplied by cataloger.,a,13,7,2,1,4,0,zoe
13696128,880-02 Itḥāf al-murīd bi-Jawharat al-tawḥīd : manuscript / ʻAbd al-Salām ibn Ibrāhīm al-Laqānī.,1,Title from from folio 1b.,a,14,7,2,1,4,0,zoe
13696128,880-02 Itḥāf al-murīd bi-Jawharat al-tawḥīd : manuscript / ʻAbd al-Salām ibn Ibrāhīm al-Laqānī.,2,Romanization supplied by cataloger.,a,14,7,2,1,4,0,zoe
13696139,880-03 al-Ṭarīqah al-Muḥammadīyah : manuscript / Muḥammad ibn Bīr ʻAlī al-Burkawī.,1,Title from folio 2a.,a,11,7,2,1,4,0,zoe
13696139,880-03 al-Ṭarīqah al-Muḥammadīyah : manuscript / Muḥammad ibn Bīr ʻAlī al-Burkawī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
13708451,880-03 al-Jāmiʻ al-ṣaḥīḥ. Al-Juzʼ 1 : manuscript / Muḥammad ibn Ismāʻīl al-Bukhārī.,1,Title from reference sources.,a,14,7,2,1,4,0,zoe
13708451,880-03 al-Jāmiʻ al-ṣaḥīḥ. Al-Juzʼ 1 : manuscript / Muḥammad ibn Ismāʻīl al-Bukhārī.,2,Romanization supplied by cataloger.,a,14,7,2,1,4,0,zoe
13708454,"Elizabeth I, Queen of England order to Sir Thomas Heneage for payment of alms money : manuscript.",1,Title devised by cataloger.,a,8,3,1,0,2,0,zoe
13710088,Indenture between William Curtys and Geoffrey Walkeden and Thomas Walkeden.,1,Title devised by cataloger.,a,5,3,1,0,2,0,zoe
13716794,Indenture between John Moore and Nicholas Barbon and John Richardson : manuscript.,1,Title devised by cataloger.,a,5,3,1,0,2,0,zoe
13757515,My first memory book : manuscript / Katharine P. Hastings.,1,Title from title page.,a,2,1,1,0,0,0,zoe
13794005,"Accounts of churchwardens and overseers of the poor in Middleton, Thornham, Hopwood, Pilsworth, Birkle-cum-Bamford (Bury) : manuscript.",1,Title from dealer's description.,a,2,1,1,0,0,0,zoe
13842028,Poems : manuscript.,1,Title devised by cataloger.,a,5,2,1,0,1,0,zoe
13842271,Evelyn Craddock Neish memoir : typescript.,1,Title devised by cataloger.,a,2,1,1,0,0,0,zoe
13843140,The vision : manuscript.,1,Title from caption.,a,2,1,1,0,0,0,zoe
13845173,880-02 Ḥāshiyah ʻalá Sharḥ al-ʻAqāʼid al-Nasafīyah : manuscript / Aḥmad ibn Mūsá al-Khayālī.,1,Title from reference sources.,a,13,7,2,1,4,0,zoe
13845173,880-02 Ḥāshiyah ʻalá Sharḥ al-ʻAqāʼid al-Nasafīyah : manuscript / Aḥmad ibn Mūsá al-Khayālī.,2,Romanization supplied by cataloger.,a,13,7,2,1,4,0,zoe
13845178,880-03 Ḥāshiyat al-Ṣāwī ʻalá Jawharat al-tawḥīd : manuscript / Aḥmad ibn Muḥammad al-Ṣāwī.,1,Title from from folio 1a.,a,11,7,2,1,4,0,zoe
13845178,880-03 Ḥāshiyat al-Ṣāwī ʻalá Jawharat al-tawḥīd : manuscript / Aḥmad ibn Muḥammad al-Ṣāwī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
13845180,880-02 Ḥāshiyah ʻalá Sharḥ al-Hudhudī ʻalá matn al-Sanūsīyah : manuscript / ʻAlī ibn Aḥmad al-Ṣaʻīdī.,1,Title supplied by cataloger.,a,12,7,2,1,4,0,zoe
13845180,880-02 Ḥāshiyah ʻalá Sharḥ al-Hudhudī ʻalá matn al-Sanūsīyah : manuscript / ʻAlī ibn Aḥmad al-Ṣaʻīdī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
13845186,880-02 Sharḥ al-ʻAqāʼid al-ʻAḍudīyah : manuscript / Muḥammad ibn Asʻad al-Dawwānī.,1,Title from reference sources.,a,10,7,2,1,4,0,zoe
13845186,880-02 Sharḥ al-ʻAqāʼid al-ʻAḍudīyah : manuscript / Muḥammad ibn Asʻad al-Dawwānī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
13845192,880-03 Ṣafwat al-Zubad fīmā ʻalayhi al-muʻtamad : manuscript / Aḥmad ibn Ḥusayn ibn Raslān al-Ramlī.,1,Title from folio 1a.,a,11,7,2,1,4,0,zoe
13845192,880-03 Ṣafwat al-Zubad fīmā ʻalayhi al-muʻtamad : manuscript / Aḥmad ibn Ḥusayn ibn Raslān al-Ramlī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
13845194,880-02 al-Ṣawāʻiq al-muḥriqah fī al-radd ʻalá al-zanādiqah wa-ahl al-ḍalāl wa-al-mubdiʻah : manuscript / Aḥmad ibn Muḥammad ibn Ḥajar al-Haythamī.,1,Title from folio 1a.,a,15,7,2,1,4,0,zoe
13845194,880-02 al-Ṣawāʻiq al-muḥriqah fī al-radd ʻalá al-zanādiqah wa-ahl al-ḍalāl wa-al-mubdiʻah : manuscript / Aḥmad ibn Muḥammad ibn Ḥajar al-Haythamī.,2,Romanization supplied by cataloger.,a,15,7,2,1,4,0,zoe
13845197,880-02 Taʻlīq ʻalá al-Manẓūmah fī uṣūl al-dīn : manuscript / ʻAlī ibn Muḥammad al-Ujuhūrī.,1,Title supplied by cataloger.,a,10,7,2,1,4,0,zoe
13845197,880-02 Taʻlīq ʻalá al-Manẓūmah fī uṣūl al-dīn : manuscript / ʻAlī ibn Muḥammad al-Ujuhūrī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
13845207,880-01 Sharḥ al-Muqaddimah fī al-ṣalāh : manuscript / Naṣr ibn Muḥammad Abū al-Layth al-Samarqandī.,1,Title supplied by cataloger.,a,14,7,2,1,4,0,zoe
13845207,880-01 Sharḥ al-Muqaddimah fī al-ṣalāh : manuscript / Naṣr ibn Muḥammad Abū al-Layth al-Samarqandī.,2,Romanization supplied by cataloger.,a,14,7,2,1,4,0,zoe
13845228,880-02 al-ʻAqīdah al-wusṭá : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,1,Title from reference sources.,a,12,7,2,1,4,0,zoe
13845228,880-02 al-ʻAqīdah al-wusṭá : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
13845229,Treatises on Sufism and Islamic ethics : manuscript.,11,Romanization supplied by cataloger.,a,72,4,1,0,3,0,zoe
13846934,880-02 Badīʻ al-maʻānī fī sharḥ ʻAqīdat al-Shaybānī : manuscript / Najm al-Dīn Abū al-Faḍl Muḥammad ibn ʻAbd Allāh ibn Qāḍī ʻAjlūn.,1,Title from folio 2a.,a,16,7,2,1,4,0,zoe
13846934,880-02 Badīʻ al-maʻānī fī sharḥ ʻAqīdat al-Shaybānī : manuscript / Najm al-Dīn Abū al-Faḍl Muḥammad ibn ʻAbd Allāh ibn Qāḍī ʻAjlūn.,2,Romanization supplied by cataloger.,a,16,7,2,1,4,0,zoe
13846942,880-02 Shams al-maʻārif al-kubrá : manuscript / Aḥmad ibn ʻAlī al-Būnī.,1,Title from cover.,a,14,7,2,1,4,0,zoe
13846942,880-02 Shams al-maʻārif al-kubrá : manuscript / Aḥmad ibn ʻAlī al-Būnī.,2,Romanization supplied by cataloger.,a,14,7,2,1,4,0,zoe
13848532,William Martin Johnson album of poetry and correspondence : manuscript.,1,Title devised by cataloger.,a,7,6,1,0,5,0,zoe
13848905,Nouvelles eclaircissemens sur la baguette divinatoire ... : manuscript.,1,Title from title page.,a,4,3,1,0,2,0,zoe
13849079,"Appraisement of the late Revd. Mr. Henry Mordaunt's furniture, &c. : manuscript.",1,Title from front wrapper.,a,3,2,1,0,1,0,zoe
13850759,"""Portrait of Anna Seward by John Opie, R.A."" : manuscript.",1,Caption title.,a,3,2,1,0,1,0,zoe
13854171,Manuscript memoirs of the great Earl of Cork : manuscript.,3,Title from album title page.,a,6,3,1,0,2,0,zoe
13858403,"Letters relaying observations of Jamaica to Lord Cornbury and the Duchess of Queensbury, 1738 November 26 : manuscript.",1,Title devised by cataloger.,a,2,1,1,0,0,0,zoe
13858440,"William Whitehead's poem to the Duchess of Queensbury, 1777.",1,Title from dealer's description.,a,2,1,1,0,0,0,zoe
13858470,"Earl of Drumlanrig letters to the Duchess of Queensbury and Charles Douglas from Turin and Lisbon, 1755 November 5 and 8, 1748 June 18.",1,Title devised by cataloger.,a,2,1,1,0,0,0,zoe
13860778,880-03 Maqāmāt al-Ḥarīrī : manuscript / al-Qāsim ibn ʻAlī al-Ḥarīrī.,1,Title from reference sources.,a,13,7,2,1,4,0,zoe
13860778,880-03 Maqāmāt al-Ḥarīrī : manuscript / al-Qāsim ibn ʻAlī al-Ḥarīrī.,2,Romanization supplied by cataloger.,a,13,7,2,1,4,0,zoe
13860783,880-02 Ḥāshiyat al-ʻAṭṭār ʻalá al-Maqūlāt : manuscript / Ḥasan ibn Muḥammad al-ʻAṭṭār.,1,Title supplied by cataloger.,a,10,7,2,1,4,0,zoe
13860783,880-02 Ḥāshiyat al-ʻAṭṭār ʻalá al-Maqūlāt : manuscript / Ḥasan ibn Muḥammad al-ʻAṭṭār.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
13860784,880-02 al-Rawḍ al-bāsim fī shamāʼil al-Muṣṭafá Abī al-Qāsim : manuscript / ʻAbd al-Raʼūf ibn Tāj al-ʻĀrifīn al-Munāwī al-Ḥaddādī.,1,Title from incipit (folio 1b).,a,13,7,2,1,4,0,zoe
13860784,880-02 al-Rawḍ al-bāsim fī shamāʼil al-Muṣṭafá Abī al-Qāsim : manuscript / ʻAbd al-Raʼūf ibn Tāj al-ʻĀrifīn al-Munāwī al-Ḥaddādī.,2,Romanization supplied by cataloger.,a,13,7,2,1,4,0,zoe
13860789,880-03 al-Shamāʼil : manuscript / Muḥammad ibn ʻĪsá al-Tirmidhī.,1,Title from reference sources.,a,13,7,2,1,4,0,zoe
13860789,880-03 al-Shamāʼil : manuscript / Muḥammad ibn ʻĪsá al-Tirmidhī.,2,Romanization supplied by cataloger.,a,13,7,2,1,4,0,zoe
13860796,880-03 al-Manẓūmah al-Jazāʼirīyah : manuscript / Aḥmad ibn ʻAbd Allāh al-Jazāʼirī.,1,Title from reference sources.,a,12,7,2,1,4,0,zoe
13860796,880-03 al-Manẓūmah al-Jazāʼirīyah : manuscript / Aḥmad ibn ʻAbd Allāh al-Jazāʼirī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
13860802,880-02 Nubdhah laṭīfah fī ḥall mushkilāt ḥaḍarat fī al-suʼālāt : manuscript / Aḥmad ibn ʻAlī ibn Ḥajar al-ʻAsqalānī.,1,Title from incipit.,a,12,7,2,1,4,0,zoe
13860802,880-02 Nubdhah laṭīfah fī ḥall mushkilāt ḥaḍarat fī al-suʼālāt : manuscript / Aḥmad ibn ʻAlī ibn Ḥajar al-ʻAsqalānī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
13860810,880-02 al-Aḥkām al-mulakhkhaṣah fī ḥukm māʼ al-ḥimmiṣah : manuscript / Ḥasan ibn ʻAmmār al-Shurunbulālī.,1,Title from incipit (folio 1b).,a,13,7,2,1,4,0,zoe
13860810,880-02 al-Aḥkām al-mulakhkhaṣah fī ḥukm māʼ al-ḥimmiṣah : manuscript / Ḥasan ibn ʻAmmār al-Shurunbulālī.,2,Romanization supplied by cataloger.,a,13,7,2,1,4,0,zoe
13860816,880-01 Ḥayāt al-qulūb : manuscript.,1,Title from incipit (folio 1a).,a,10,7,2,1,4,0,zoe
13860816,880-01 Ḥayāt al-qulūb : manuscript.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
13860818,880-01 Tuḥfat al-adīb fī al-radd ʻalá ahl al-ṣalīb : manuscript / ʻAbd Allāh ibn ʻAbd Allāh al-Mayurūqī.,4,Romanization supplied by cataloger.,a,20,4,1,0,3,0,zoe
13860826,880-02 Nūr al-īḍāḥ wa-najāt al-arwāḥ : manuscript / Ḥasan ibn ʻAmmār al-Shurunbulālī.,1,Title from folio incipit (folio 1b).,a,10,7,2,1,4,0,zoe
13860826,880-02 Nūr al-īḍāḥ wa-najāt al-arwāḥ : manuscript / Ḥasan ibn ʻAmmār al-Shurunbulālī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
13860837,880-02 Sirāj al-muṣallī wa-badr al-mubtadī wa-al-muntahī : manuscript / Burkawi Muḥammad Afandī.,1,Title from incipit folio(folio 2b).,a,11,7,2,1,4,0,zoe
13860837,880-02 Sirāj al-muṣallī wa-badr al-mubtadī wa-al-muntahī : manuscript / Burkawi Muḥammad Afandī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
13860843,880-01 Tuḥfat al-arīb fī al-radd ʻalá ahl al-ṣalīb : manuscript / ʻAbd Allāh ibn ʻAbd Allāh al-Mayurūqī.,1,Title from folio 2a.,a,11,7,2,1,4,0,zoe
13860843,880-01 Tuḥfat al-arīb fī al-radd ʻalá ahl al-ṣalīb : manuscript / ʻAbd Allāh ibn ʻAbd Allāh al-Mayurūqī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
13860850,880-02 Tuḥfat al-murīd ʻalá Jawharat al-tawḥīd : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,1,Title from folio 2a.,a,14,7,2,1,4,0,zoe
13860850,880-02 Tuḥfat al-murīd ʻalá Jawharat al-tawḥīd : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,2,Romanization supplied by cataloger.,a,14,7,2,1,4,0,zoe
13860894,880-02 Badīʻ al-maʻānī fī sharḥ ʻAqīdat al-Shaybānī : manuscript / Najm al-Dīn Abū al-Faḍl Muḥammad ibn ʻAbd Allāh ibn Qāḍī ʻAjlūn.,5,Romanization supplied by cataloger.,a,31,4,1,0,3,0,zoe
13860906,880-02 Itḥāf al-murīd bi-Jawharat al-tawḥīd : manuscript / ʻAbd al-Salām ibn Ibrāhīm al-Laqānī.,1,Title from from folio 1b.,a,12,7,2,1,4,0,zoe
13860906,880-02 Itḥāf al-murīd bi-Jawharat al-tawḥīd : manuscript / ʻAbd al-Salām ibn Ibrāhīm al-Laqānī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
13860920,880-02 Selections from the Qurʼān : manuscript.,1,Title supplied by cataloger.,a,9,7,2,1,4,0,zoe
13860920,880-02 Selections from the Qurʼān : manuscript.,2,Romanization supplied by cataloger.,a,9,7,2,1,4,0,zoe
13860945,880-02 Zahrat al-riyāḍ wa-nuzhat al-qulūb al-mirāḍ : manuscript / Sulaymān ibn Dāʼūd al-Saqsīnī.,1,Title from colophon.,a,11,6,2,0,4,0,zoe
13860945,880-02 Zahrat al-riyāḍ wa-nuzhat al-qulūb al-mirāḍ : manuscript / Sulaymān ibn Dāʼūd al-Saqsīnī.,2,Romanization supplied by cataloger.,a,11,6,2,0,4,0,zoe
13861198,880-02 Sharḥ al-Mukaffirāt lil-Badr al-Rashīd : manuscript / ʻAlī ibn Sulṭān Muḥammad al-Qārī al-Harawī.,1,Title from folio 1a.,a,10,7,2,1,4,0,zoe
13861198,880-02 Sharḥ al-Mukaffirāt lil-Badr al-Rashīd : manuscript / ʻAlī ibn Sulṭān Muḥammad al-Qārī al-Harawī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
13861202,880-02 al-Durrah al-fākhirah fī kashf ʻulūm al-Ākhirah : manuscript / al-Ghazzālī.,1,Title from folio 1a.,a,10,7,2,1,4,0,zoe
13861202,880-02 al-Durrah al-fākhirah fī kashf ʻulūm al-Ākhirah : manuscript / al-Ghazzālī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
13861206,880-02 al-zajr bi-al-hajr : manuscript / Abū al-Faḍl Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,1,Title from the printed version.,a,13,7,2,1,4,0,zoe
13861206,880-02 al-zajr bi-al-hajr : manuscript / Abū al-Faḍl Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,2,Romanization supplied by cataloger.,a,13,7,2,1,4,0,zoe
13862411,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,1,Title from the printed versions.,a,16,7,2,1,4,0,zoe
13862411,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,2,Romanization supplied by cataloger.,a,16,7,2,1,4,0,zoe
13862416,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,1,Title from the printed versions.,a,10,7,2,1,4,0,zoe
13862416,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
13862419,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,1,Title from the printed versions.,a,11,7,2,1,4,0,zoe
13862419,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
13862421,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,1,Title from the printed version.,a,10,6,2,1,3,0,zoe
13862421,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,2,Romanization supplied by cataloger.,a,10,6,2,1,3,0,zoe
13862422,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,1,Title from the printed version.,a,14,7,2,1,4,0,zoe
13862422,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,2,Romanization supplied by cataloger.,a,14,7,2,1,4,0,zoe
13862451,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,3,Romanization supplied by cataloger.,a,19,4,1,0,3,0,zoe
13862484,880-02 Ḥāshiyat al-Sharqāwī ʻalá Sharḥ al-Hudhudī ʻalá Umm al-barāhīn : manuscript / ʻAbd Allāh ibn Ḥijāzī al-Sharqāwī.,1,Title supplied by cataloger.,a,9,7,2,1,4,0,zoe
13862484,880-02 Ḥāshiyat al-Sharqāwī ʻalá Sharḥ al-Hudhudī ʻalá Umm al-barāhīn : manuscript / ʻAbd Allāh ibn Ḥijāzī al-Sharqāwī.,2,Romanization supplied by cataloger.,a,9,7,2,1,4,0,zoe
13862488,880-02 Taqāyīd ʻalá Sharḥ al-Shaykh ʻAbd al-Salām al-Laqānī li-Jawhart wālidih : manuscript / Muḥammad ibn Muḥammad al-Amīr al-Kabīr.,1,Title from Incipit.,a,11,6,2,1,3,0,zoe
13862488,880-02 Taqāyīd ʻalá Sharḥ al-Shaykh ʻAbd al-Salām al-Laqānī li-Jawhart wālidih : manuscript / Muḥammad ibn Muḥammad al-Amīr al-Kabīr.,2,Romanization supplied by cataloger.,a,11,6,2,1,3,0,zoe
13862490,880-02 Sharḥ Muqaddimat Abī al-Layth : manuscript / Dhū al-Nūn ibn Aḥmad.,1,Title from folio 1a.,a,11,5,1,1,3,0,zoe
13862497,880-02 Ḍawʼ al-maʻālī li-Badʼ al-amālī : manuscript / ʻAlī ibn Sulṭān Muḥammad al-Qārī.,1,Title from folio folio 1b.,a,15,7,2,1,4,0,zoe
13862497,880-02 Ḍawʼ al-maʻālī li-Badʼ al-amālī : manuscript / ʻAlī ibn Sulṭān Muḥammad al-Qārī.,2,Romanization supplied by cataloger.,a,15,7,2,1,4,0,zoe
13867226,880-03 Sharḥ al-ʻAqāʼid al-Nasafīyah : manuscript / Masʻūd ibn ʻUmar al-Taftāzānī.,1,Title from reference sources.,a,10,7,2,1,4,0,zoe
13867226,880-03 Sharḥ al-ʻAqāʼid al-Nasafīyah : manuscript / Masʻūd ibn ʻUmar al-Taftāzānī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
13867228,880-03 Sharḥ al-ʻAqāʼid al-Nasafīyah : manuscript / Masʻūd ibn ʻUmar al-Taftāzānī.,1,Title from reference sources.,a,13,7,2,1,4,0,zoe
13867228,880-03 Sharḥ al-ʻAqāʼid al-Nasafīyah : manuscript / Masʻūd ibn ʻUmar al-Taftāzānī.,2,Romanization supplied by cataloger.,a,13,7,2,1,4,0,zoe
13867230,880-02 Itḥāf al-murīd bi-Jawharat al-tawḥīd : manuscript / ʻAbd al-Salām ibn Ibrāhīm al-Laqānī.,1,Title from from folio 2b.,a,14,7,2,1,4,0,zoe
13867230,880-02 Itḥāf al-murīd bi-Jawharat al-tawḥīd : manuscript / ʻAbd al-Salām ibn Ibrāhīm al-Laqānī.,2,Romanization supplied by cataloger.,a,14,7,2,1,4,0,zoe
13867263,880-02 Fatḥ al-qarīb al-majīd bi-Sharḥ Jawharat al-tawḥīd : manuscript / ʻAbd al-Barr ibn ʻAbd Allāh al-Ujhūrī.,1,Title from from incipit (folio 1b),a,13,7,2,1,4,0,zoe
13867263,880-02 Fatḥ al-qarīb al-majīd bi-Sharḥ Jawharat al-tawḥīd : manuscript / ʻAbd al-Barr ibn ʻAbd Allāh al-Ujhūrī.,2,Romanization supplied by cataloger.,a,13,7,2,1,4,0,zoe
13867274,880-02 al-Ḥiṣn al-ḥaṣīn min kalām Sayyid al-Mursalīn : manuscript / Muḥammad ibn Muḥammad ibn al-Jazarī.,1,Title from incipit.,a,15,7,2,1,4,0,zoe
13867274,880-02 al-Ḥiṣn al-ḥaṣīn min kalām Sayyid al-Mursalīn : manuscript / Muḥammad ibn Muḥammad ibn al-Jazarī.,2,Romanization supplied by cataloger.,a,15,7,2,1,4,0,zoe
13867279,880-02 al-Ḥiṣn al-ḥaṣīn min kalām Sayyid al-Mursalīn : manuscript / Muḥammad ibn Muḥammad ibn al-Jazarī.,1,Title from incipit.,a,11,7,2,1,4,0,zoe
13867279,880-02 al-Ḥiṣn al-ḥaṣīn min kalām Sayyid al-Mursalīn : manuscript / Muḥammad ibn Muḥammad ibn al-Jazarī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
13867452,880-02 Dalāʼil al-khayrāt wa-shawāriq al-anwār fī dhikr al-ṣalāh ʻalá al-Nabī al-mukhtār : manuscript / Muḥammad ibn Sulaymān al-Jazūlī.,1,Title from reference sources.,a,10,7,2,1,4,0,zoe
13867452,880-02 Dalāʼil al-khayrāt wa-shawāriq al-anwār fī dhikr al-ṣalāh ʻalá al-Nabī al-mukhtār : manuscript / Muḥammad ibn Sulaymān al-Jazūlī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
13867602,880-02 Kawkab al-mabānī wa-mawkib al-maʻānī sharḥ Ṣalawāt Sayyidī al-Shaykh ʻAbd al-Qādir al-Kīlānī : manuscript / ʻAbd al-Ghanī al-Nābulusī.,1,Title from folio 1b.,a,16,7,2,1,4,0,zoe
