bib_id,title,note_num,note_text,note_type,record_total_notes,o_count,w_count,a_count,aw_count,ow_count,ao_count,unknown_count,source
12838356,In Iohannis evangelium tractatus (fragment).,2,"Decoration: 1-line initials are in brown uncials; punctuated with the punctus, punctus elevatus, and punctus interrogativus; hyphenation by the first hand.",o,2,2,0,0,0,0,0,0,zoe
12838369,"Bible, Genesis, with commentary (fragment).",1,Script: written in two sizes of gothic script (littera textualis) with the script of the biblical text approximately twice as large as the script of the commentary.,o,2,2,0,0,0,0,0,0,zoe
12838369,"Bible, Genesis, with commentary (fragment).",2,"Decoration: 1-line initials are in red with blue penwork; smaller 1-line initials are in brown; paragraph marks, letters of running titles, and the roman numerals which are in the margins to designate chapters alternate in red and blue; biblical text written in the inner column although on fol. 2r commentary also appears to the left of the biblical passage; occasional interlinear glossing; punctuated with the punctus; hyphenation in the same ink as the text.",o,2,2,0,0,0,0,0,0,zoe
12838375,"Bible, 1 Kings (fragment).",1,Script: written in progothic minuscule.,o,2,2,0,0,0,0,0,0,zoe
12838375,"Bible, 1 Kings (fragment).",2,"Decoration: 2-line initials alternate in red and blue; 1-line initials are in brown and a mixture of uncials and rustic capitals; running titles are written in black; punctuated with the punctus; hyphenation, accents, and diacritical marks over double ""i"" and double ""a"" were added in lighter ink.",o,2,2,0,0,0,0,0,0,zoe
12838384,Lectionary (lessons from Job) (fragment).,1,Script: written in late Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12838384,Lectionary (lessons from Job) (fragment).,2,"Decoration: 3- to 4-line initials are written in red uncials; 1-line initials written in brown rustic capitals with an enlarged minuscule ""e""; rubrics are written in red rustic capitals; punctuated with the punctus and the punctus elevatus.",o,2,2,0,0,0,0,0,0,zoe
12838403,Psalter (fragment).,1,Script: written in late Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12838403,Psalter (fragment).,2,"Decoration: 1-line verse initials are in red square capitals with round ""E""; punctuated with the punctus; the Psalms are written in verse with no divisions between the psalms.",o,2,2,0,0,0,0,0,0,zoe
12838415,Psalter (fragment).,1,Script: written in late Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12838415,Psalter (fragment).,2,Decoration: 2- to 4-line initials at the beginning of the Psalms are in red uncials and capitals; 1-line initials at the beginning of verses are in red; the first word of each Psalm is written in rustic capitals; puncutated with the punctus; Psalms not written in verse.,o,2,2,0,0,0,0,0,0,zoe
12838435,"Bible, Wisdom Books (fragment).",1,Script: written in Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12838435,"Bible, Wisdom Books (fragment).",2,Decoration: 2-line initials are in red square capitals filled with yellow; 1-line initials are in brown rustic capitals; the incipit is written in red and the explicit in brown rustic capitals; punctuated with the punctus.,o,2,2,0,0,0,0,0,0,zoe
12838452,"Bible, Liber Iesu Filii Sirach (fragment).",1,Script: written in late Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12838452,"Bible, Liber Iesu Filii Sirach (fragment).",2,"Decoration: there are three plain 2-line initials in red; 1-line initials are brown filled with red and a mixture of uncial and rustic capital forms; punctuated with the punctus, punctus elevatus, and punctus interrogativus.",o,2,2,0,0,0,0,0,0,zoe
12838460,"Bible, Isaiah and Galatians (fragment).",1,Script: written in late Carolina minuscule.,o,3,3,0,0,0,0,0,0,zoe
12838460,"Bible, Isaiah and Galatians (fragment).",2,"Decoration: 1-line initials are in brown rustic capitals; punctuated with the punctus, punctus versus, and punctus interrogativus.",o,3,3,0,0,0,0,0,0,zoe
12838460,"Bible, Isaiah and Galatians (fragment).",3,Condition: severely damaged from binding use.,o,3,3,0,0,0,0,0,0,zoe
12838495,"Bible, Acts of the Apostles (fragment).",1,Script: written in Caroline minuscule; hand very similar to that in Beinecke MS 482.12.,o,2,2,0,0,0,0,0,0,zoe
12838495,"Bible, Acts of the Apostles (fragment).",2,"Decoration: two plain 2-line initials in red; 1-line initials are in brown uncials; punctuated with the punctus, punctus elevatus, and punctus interrogativus.",o,2,2,0,0,0,0,0,0,zoe
12838558,Noted Breviary (fragment).,1,Script: written in two sizes of gothic script (littera textualis).,o,2,2,0,0,0,0,0,0,zoe
12838558,Noted Breviary (fragment).,2,"Decoration: 2- to 4-line initials in red; 1-line initials at the beginning of responses are in thick brown ink, sometimes highlighted in red; smaller 1-line initials at the beginnings of antiphons, psalms, and verses are in brown, highlighted in red; rubrics written in red in the same script as the text; punctuated with the punctus; chants have interlinear neumes; another hand has added interlinear hufnagel neumes over several lessons.",o,2,2,0,0,0,0,0,0,zoe
12838590,Noted Breviary (fragment).,1,Script: written in two sizes of late Carolina/early Gothic script.,o,2,2,0,0,0,0,0,0,zoe
12838590,Noted Breviary (fragment).,2,"Decoration: two 3-line initials are in red uncials; 1-line initials are in brown rustic capitals occasionally highlighted with red; rubrics are written in red capitals; punctuated with punctus for chants, and the punctus, punctus elevatus, and punctus interrogativus for the lessons; interlinear neumes in the St. Gall style; accents in the same ink as the text.",o,2,2,0,0,0,0,0,0,zoe
12838626,Noted Breviary (fragment).,1,Script: written in two sizes of late Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12838626,Noted Breviary (fragment).,2,"Decoration: 2- to 4- line initials at the beginning of the feasts and lessons are writte in red square capitals; 1-line initials at beginning of lessons written in red square capitals; 1-line initials for other chants are in brown rustic capitals and frequently traced or dotted in red; 1-line initials of lessons are in brown rustic capitals; rubrics written in red minuscule; punctuated with the punctus for chants, and the punctus, punctus elevatus, and punctus interrogativus for the lessons; interlinear neumes in the St. Gall style; neumed differentiae and tonary letters for antiphons are in the outer margins.",o,2,2,0,0,0,0,0,0,zoe
12838651,Noted Breviary (fragment).,1,Script: written in two sizes of early gothic script (littera textualis).,o,2,2,0,0,0,0,0,0,zoe
12838651,Noted Breviary (fragment).,2,"Decoration: 1- to 3-line initials at the beginning of lessons and prayers are in red square capitals; the responsorial liturgy on fol. 4v begins with a 2-line round ""D"" in red; initials at the beginning of the Benedictus and Magnificat antiphons are 1-line red capitals; other 1-line initials are in a mixture of brown uncials or rustic capitals with initials of responses dotted in red; rubrics are written in red in the same script as the text; punctuated with the punctus for the chants, and the punctus, punctus elevatus, and punctus interrogativus for the lessons; interlinear neumes in the St. Gall style; hyphenation is in the same ink as the text.",o,2,2,0,0,0,0,0,0,zoe
12838674,"Office for the Virgin Mary, Canticles (Breviary or Psalter) (fragment).",1,Script: written in two sizes of late Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12838674,"Office for the Virgin Mary, Canticles (Breviary or Psalter) (fragment).",2,"Decoration: 1- to 3-line initials alternate red and green square capitals with round ""E""; 1-line initials of chants written in brown rustic capitals frequently dotted with red or green; rubrics written in red and green minuscule with uncial ""M""; punctuated with the punctus and punctus elevatus; hyphenation in the same ink as the text.",o,2,2,0,0,0,0,0,0,zoe
12838693,Song of Moses (Psalter) (fragment).,1,"Script: written in gothic script (littera textualis), below top line.",o,2,2,0,0,0,0,0,0,zoe
12838693,Song of Moses (Psalter) (fragment).,2,Decoration: 1-line initials alternate red and blue; punctuated with the punctus; hyphenation is in the same ink as the text.,o,2,2,0,0,0,0,0,0,zoe
12838760,Moralia in Iob (fragment).,1,Script: written in late Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12838760,Moralia in Iob (fragment).,2,"Decoration: 10line initials are in brown uncials; punctuated with the punctus, punctus elevatus, punctus versus, and punctus flexus; double quotation marks in the margin; hyphenation in the same ink as the text.",o,2,2,0,0,0,0,0,0,zoe
12838768,Commentaria in Ezechielem (fragment).,1,Script: written in late Carolina minuscule.,o,2,2,0,0,0,0,0,0,zoe
12838768,Commentaria in Ezechielem (fragment).,2,Decoration: 1-line initials are in brown rustic capitals; two words in Greek majuscules with a line drawn above them; punctuated with the punctus and punctus elevatus; double quotation marks in the outer margin of the recto.,o,2,2,0,0,0,0,0,0,zoe
12838774,Homily (fragment).,1,Script: written in late Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12838774,Homily (fragment).,2,"Decoration: 1-line initials are in brown uncials with the use of some rustic capital forms; punctuated with the punctus, punctus versus, and punctus elevatus; hyphenation is in the same ink as the text.",o,2,2,0,0,0,0,0,0,zoe
12838783,Homiliae in Evangelia (fragment).,1,Script: written in late Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12838783,Homiliae in Evangelia (fragment).,2,"Decoration: two initials, ""I"" (4-line) and ""C"" (3-line) are in red and yellow. The red 1-line initial ""D"" beginning the lesson is round and highlighted with yellow; other 1-line initials are in brown uncials with some rustic capital and enlarged minuscule forms, usually highlighted in red; rubric in red minuscule highlighted with yellow; punctuated with the punctus and punctus elevatus; hyphenation in the same ink as the text.",o,2,2,0,0,0,0,0,0,zoe
12845258,Etymologiae (fragment).,1,Script: written in late Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12845258,Etymologiae (fragment).,2,"Decoration: 2- and 3-line initials are in red capitals with an uncial M and round E decorated with small round balls or with two or three cross-hatches; 1-line initials are in brown and a mixture of rustic capitals, uncials, and enlarged minuscules; rubrics are in red minuscule with some capital forms; punctuated with the punctus, punctus elevatus, and the punctus versus; hyphenation in the same ink as the text; accents added by later hand.",o,2,2,0,0,0,0,0,0,zoe
12845271,Synonyma (fragment).,1,Script: written in late Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12845271,Synonyma (fragment).,2,"Decoration: 1-line initials in brown square capitals highlighted with red; other 1-line initials in brown rustic capitals; rubrics written in red minuscule; punctuated with the punctus, punctus elevatus, and punctus interrogativus.",o,2,2,0,0,0,0,0,0,zoe
12845290,Pilgrim's Guide to Jerusalem (fragment).,1,Script: written in late Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12845290,Pilgrim's Guide to Jerusalem (fragment).,2,"Decoration: at the beginning of the text is a cross with ornamentation in brown penwork; 2-line initial ""A"" in brown ink with the left shaft and crossbar hollow and the right shaft solid; 1-line initials are in brown rustic capitals; punctuated with the punctus and punctus versus; the charm is written in a thirteenth-century gothic hand (littera textualis), evidently in German.",o,2,2,0,0,0,0,0,0,zoe
12845304,Homiliary (fragment).,1,Script: written in late Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12845304,Homiliary (fragment).,2,Decoration: 2-line initials at the beginning of sermons are in red uncials; 1-line initials are in brown rustic capitals and uncials; rubrics written in red minuscule; punctuated with the punctus.,o,2,2,0,0,0,0,0,0,zoe
12845309,Noted Missal (fragment).,1,"Script: written in two sizes of late Caroline minuscule, a larger module for the lessons and prayers and a smaller module for the chants.",o,2,2,0,0,0,0,0,0,zoe
12845309,Noted Missal (fragment).,2,"Decoration: 2- and 3-line initials in red square capitals, which has oxidized to a silver color; 1-line initials in brown rustic capitals; rubrics written in red minuscule; line fillers in red; punctuated with the punctus and punctus elevatus; chants have interlinear neumes in the St. Gall style.",o,2,2,0,0,0,0,0,0,zoe
12845314,Sacramentary (fragment).,1,Script: written in late Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12845314,Sacramentary (fragment).,2,Decoration: 2-line initials in red square capitals; 1-line capitals in brown uncials; rubrics written in red uncials; punctuated with the punctus and punctus elevatus; hyphenation is in the same ink as the text; a thirteenth-century hand has added text in the margin; there are numerous erasures and corrections in the text.,o,2,2,0,0,0,0,0,0,zoe
12845323,Sacramentary (fragment).,1,Script: written in late Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12845323,Sacramentary (fragment).,2,"Decoration: 4-line initial ""P"" in red; the initials of other prayers are in red; rubrics in red minuscule; punctuated with the punctus and punctus elevatus.",o,2,2,0,0,0,0,0,0,zoe
12845330,Passionary (fragment).,1,Script: written in late Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12845330,Passionary (fragment).,2,"Decoration: 1-line initials in red; other 1-line initials are in brown; punctuated with the punctus, punctus elevatus, and punctus interrogativus.",o,2,2,0,0,0,0,0,0,zoe
12845335,Passio S. Maragritae (fragment).,1,Script: written in late Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12845335,Passio S. Maragritae (fragment).,2,"Decoration: 2-line initial ""O"" is in red, decorated with two small red dots protruding into the interior of the letter; 1-line initials are in a mixture of brown uncial and rustic capital forms; punctuated with the punctus and punctus interrogativus; marginal hymn has 1-line capitals, rubrics, and paragraphs marks in brown highlighted with red as well as interlinear neumes in the St. Gall style.",o,2,2,0,0,0,0,0,0,zoe
