bib_id,title,note_num,note_text,note_type,record_total_notes,w_count,o_count,a_count,aw_count,ow_count,ao_count,unknown_count,source
11666544,"[Billhead of W. Woods & Son, fancy hardwaremen, London, for equipment purchased by Mr. Treat].",3,"""Bot. of W. Woods & Son, general fancy hardwaremen, and manufacturers of hooks & eyes, metallic pens, pen holders, pencil cases, ever pointed & Cumberland pencils, metallic holes, snaps, brace belt & stock buckles, elastic wire, steel locks, swivels, &c. chandelier pins, lamp chains, steel rings, buttons, thimbles, castor tops, guard chains, watch keys, &c. &c.""",w,6,5,1,0,0,0,0,0,zoe
11666544,"[Billhead of W. Woods & Son, fancy hardwaremen, London, for equipment purchased by Mr. Treat].",4,"""Warehouse, 76 Newgate Street, London. Manufactory. Newcastle Street. Faringdon St.""",w,6,5,1,0,0,0,0,0,zoe
11666544,"[Billhead of W. Woods & Son, fancy hardwaremen, London, for equipment purchased by Mr. Treat].",5,"""Wholesale & for exportation"".",w,6,5,1,0,0,0,0,0,zoe
11666544,"[Billhead of W. Woods & Son, fancy hardwaremen, London, for equipment purchased by Mr. Treat].",6,"""Palmer's patent metallic candles & lamps"".",w,6,5,1,0,0,0,0,0,zoe
11666717,"[Billhead of Miller & Sons, candle merchants, London].",1,The engraved billhead features an image of the royal arms of Great Britain.,w,4,2,2,0,0,0,0,0,zoe
11666717,"[Billhead of Miller & Sons, candle merchants, London].",2,"""Bought of Miller & Sons (successors to Mr. Glossop). Spermaceti refiners, wax chandlers & oil merchants, 179, Piccadilly, opposite Burlington House, and at their manufactory, 51, Old Compton Street, Soho. Sealing wax, chamber lamps, floating lights, lamp glasses, cottons &c. &c.""",w,4,2,2,0,0,0,0,0,zoe
11668742,"[Billhead and receipt of Oetzmann & Co., London, for purchase of carpet by R.W. Stevenson].",2,Features a wood-engraved illustration of the Oetzmann storefront.,w,7,4,2,0,0,1,0,0,zoe
11668742,"[Billhead and receipt of Oetzmann & Co., London, for purchase of carpet by R.W. Stevenson].",3,"""Bot. of Oetzmann & Co., cabinet makers, upholsterers, bedding manufacturers and house furnishers throughout.""",w,7,4,2,0,0,1,0,0,zoe
11668742,"[Billhead and receipt of Oetzmann & Co., London, for purchase of carpet by R.W. Stevenson].",4,"""Patentees & sole vendors compendium mattress Anglo Turkey, Anglo-Persian and Anglo Indian carpets & rugs. Established in 1848. Showrooms: 67, 69, 71, 73, 77 & 79 Hampston Road. Cabinet Factory: Albion Works, Drummond Street. Bedding Factory : Eagle Works, Hampstead Road. London. N.W.""",w,7,4,2,0,0,1,0,0,zoe
11668742,"[Billhead and receipt of Oetzmann & Co., London, for purchase of carpet by R.W. Stevenson].",6,"""Departments: Table cutlery, electro silver plate, lamps & chandeliers, &c., pictures, bronzes, French & English clocks, paper hangings, china & glass, dinner & dessert sets, tea & breakfast services, toilet sets, vases, instres &c., mats & brushers, wood turnery &c.""",w,7,4,2,0,0,1,0,0,zoe
11668820,"[Billhead of Maple & Co., London, for purchases by R.W. Stevenson].",1,"""Bought of Maple & Co. carpet factors, upholsterers & cabinet manufacturers.""",w,4,3,1,0,0,0,0,0,zoe
11668820,"[Billhead of Maple & Co., London, for purchases by R.W. Stevenson].",2,"""145, 146, 147, 148, & 149 Tottenham Court Road. 1 to 15 Tottenham Place, 2,3,4,5,6,12,13 & 14 Grafton St., East"".",w,4,3,1,0,0,0,0,0,zoe
11668820,"[Billhead of Maple & Co., London, for purchases by R.W. Stevenson].",3,With a wood-engraved illustration of the Maple & Co. storefront by Waterlow & Sons.,w,4,3,1,0,0,0,0,0,zoe
11668832,"Billhead of Thomas Townend, London hatter, for hats purchased by Charles Byass, 1849.",1,"""Bought of Thomas Townend, hat manufacturer, 16 & 18 Lime Street. Superior silk and gingham umbrellas. Gentlemens & childrens caps of every description.""",w,2,1,1,0,0,0,0,0,zoe
11669287,"[Billhead recording cloth purchases from Joseph Osborn, linen and woollen draper, Dunstable].",2,"""Blankets sheetings, carpets, table linens &c., funerals furnished & every description of family mourning.""",w,4,2,1,0,0,1,0,0,zoe
11669287,"[Billhead recording cloth purchases from Joseph Osborn, linen and woollen draper, Dunstable].",3,"The will of George Osborn, of Dunstable, is dated 1851.",w,4,2,1,0,0,1,0,0,zoe
11669455,"[Billhead of Randall Farr & Co., builder, London, for  window cleaning provided to Miss Sparling].",1,The wood-engraved billhead features an image of the Randall Farr & Co. storefront.,w,5,4,1,0,0,0,0,0,zoe
11669455,"[Billhead of Randall Farr & Co., builder, London, for  window cleaning provided to Miss Sparling].",2,"""Dr. to Randall Farr & Co. Builders, decorators, upholsterers and house and estate agents. 7, Cambridge Place, Norfolk Square, W.""",w,5,4,1,0,0,0,0,0,zoe
11669455,"[Billhead of Randall Farr & Co., builder, London, for  window cleaning provided to Miss Sparling].",3,"""Your favours and recommendations are most respectully solicited.""",w,5,4,1,0,0,0,0,0,zoe
11669455,"[Billhead of Randall Farr & Co., builder, London, for  window cleaning provided to Miss Sparling].",4,"""Estimates given for general repairs.""",w,5,4,1,0,0,0,0,0,zoe
11670409,"Receipts by John Williams, of White Hill Kiln, for chimney tunnel tiles purchased by Breandveath, of Houghton, 1848.",1,"Other supplies (not purchased) on the printed form include bricks, coping, paving, pipes, lime, and an assortment of tiles.",w,2,1,1,0,0,0,0,0,zoe
11671196,"[Billheads of John Vindin, oil & colourman, Knightsbridge for purchases by Mr. Gibbs, 1823].",1,"""Bought of John Vindin, oil & colourman, no. 21 Knightsbridge (near the Cannon Brewhouse).""",w,4,3,1,0,0,0,0,0,zoe
11671196,"[Billheads of John Vindin, oil & colourman, Knightsbridge for purchases by Mr. Gibbs, 1823].",2,"""Colours prepared for painting.""",w,4,3,1,0,0,0,0,0,zoe
11671196,"[Billheads of John Vindin, oil & colourman, Knightsbridge for purchases by Mr. Gibbs, 1823].",3,"Engraved by ""Ash, 96 Boro."" (i.e. John Ash).",w,4,3,1,0,0,0,0,0,zoe
11671209,[Receipt for drawing and engrossing lycence for Mr Skynnor and Lady].,1,"""Stephen Skynner, esqr., his bill. 1757 Decemr. [1] Drawing and engrossing lycence for Mr Skynnor and Lady to domise [i.e. demise] his copy hold estate held of the man of Marshalls £-13/4. [2] Stamps and parchment, -2/8. [3] Paid the Lord his fine as receipt, 1/1/-. [Total] £1/7/0.""",w,3,2,1,0,0,0,0,0,zoe
11671209,[Receipt for drawing and engrossing lycence for Mr Skynnor and Lady].,2,"Payment recorded at bottom: ""22d. September 1758, recd. the full contents of this bill, Phil. [?] Martin.""",w,3,2,1,0,0,0,0,0,zoe
11675810,Receipt for taxes paid by Samuel Forester.,2,"""London: sold by Coles, Knight, and Dunn, stationers, No. 21, Fleet-Street, for the price of the stamp only. Printed by I. Gold, late Bunney and Gold, Shoe-Lane, London.""--Foot of receipt.",w,2,1,1,0,0,0,0,0,zoe
11676042,"Taxes assessed to William Moody, of Ampthill.",2,"""Bedford: Printed and sold by J. Webb.""--Foot of receipt.",w,4,3,1,0,0,0,0,0,zoe
11676042,"Taxes assessed to William Moody, of Ampthill.",3,"The assessment includes taxes for ""houses and windows"" and ""inhabited houses."" In 1820, taxes assessed total £0/15/4; in 1823, £0/7/4. Other taxable items listed on the bill are: male servants, carriage with 4 wheels, carriage with 2 wheels drawn by 1 horse, carriage drawn by 2 or more horses, taxed carts, riding and carriage horses, other horses and mules, dogs, horse dealer's duty, armoial bearings, hair powder, game certificates.",w,4,3,1,0,0,0,0,0,zoe
11676042,"Taxes assessed to William Moody, of Ampthill.",4,J. Coleman is listed as tax collector on both receipts; C. Austin is an additional collector on the 1820 receipt.,w,4,3,1,0,0,0,0,0,zoe
11676236,"[Tax bill for Samuel Staneforth Esqr of Attercliff [illegible] Darnall, dated July 12, 1814]",2,"""No. 10. Affixed taxes, 1st part for the year 1813. Ending 5th April 1814. To [Samuel Staneforth, Esq] of the [Township] of [Attercliff] [illegible] [Darnall]. Your assessment in my duplicate for the present year, delivered to me on the [12] day of [July] under the Acts relating to the Duties of Assessed Taxes amounts to the sum of [£33/19/10] the particulars of which are stated on the back hereof , and the Assessment may be seen at my house as under-mentioned. If you have any cause to appeal against the same you must give notice in writing 28 days after the said [12] day of [July] to the Surveyor or Inspector for this district orf to one of the assessors of the*. The day of appeal is fixed for the [23] day of [August]. Signed: [Wm Marriott] Collector, residing at ""Attercliff'"".",w,6,5,1,0,0,0,0,0,zoe
11676236,"[Tax bill for Samuel Staneforth Esqr of Attercliff [illegible] Darnall, dated July 12, 1814]",3,"Verso of tax bill reads: ""Wm. Marriott. Attercliff"". Taxes for windows, inhabited house duty, horses (own use, to let to hire, race horses), horses & mules, and dogs totalling £33/19/10. Receipt of payment not recorded.",w,6,5,1,0,0,0,0,0,zoe
11676236,"[Tax bill for Samuel Staneforth Esqr of Attercliff [illegible] Darnall, dated July 12, 1814]",4,"Other taxable items listed on the bill are: male servants or male performs herein described, 2W. car, 4W carr, allowance for children.",w,6,5,1,0,0,0,0,0,zoe
11676236,"[Tax bill for Samuel Staneforth Esqr of Attercliff [illegible] Darnall, dated July 12, 1814]",5,"""1st part for 1813. Ending April 5th, 1814"".",w,6,5,1,0,0,0,0,0,zoe
11676236,"[Tax bill for Samuel Staneforth Esqr of Attercliff [illegible] Darnall, dated July 12, 1814]",6,"""N.B. These duties are payable by instalments quarterly, viz. the 20th of June, 20th of September, 20th of December, and 20th of March, or within 10 days after; and the full amount for the first half year, if not sooner paid as aforesaid, will be collected or levied on your goods and chatels on the 10t of October, and the full amount for the second half year, if not pad as aforesaid, will be collected or levied in line manner on the 5th of April, or within twenty-one days after those respective periods; in default of distress or payment you will be subject to process for the recovery thereof from the Court of Exchequer with cost; and if you remove from this parish without discharging the taxes due, or leaving sufficient goods whereon distress may be made, you will be liable to a penalty of twenty pounds"".",w,6,5,1,0,0,0,0,0,zoe
11676345,"[Tax bill for C. Johnstone, Paddington, Middlesex, October 4th, 1856]",2,"Tax bill for C. Johnstone, Esq of Paddington, Middlesex totalling £10/9/11. Taxes to be paid include £4/10/0 for house tax, £1/11/6 for 3 male servants, £1/15/0 for 1 carriage with four wheels, £1/1/1 for 2 horses for riding or drawing carriage, £0/6/0 for 1 dog and £1/6/5 for 6 armorial bearings. Other taxable items include carriages with two wheels, hair powder, horse dealer's duty and land tax. Printed on blue paper. ""Taxes"" written on back.",w,4,3,1,0,0,0,0,0,zoe
11676345,"[Tax bill for C. Johnstone, Paddington, Middlesex, October 4th, 1856]",3,"""Land and assessed taxes, 1856-7-- First Moiety, County of Middlesex. Parish or place Paddington. No. [2418]. Received of Mr. C.. Johnstone, Esq. the [4] day [October] 185[6], the sum of [ten] pounds [nine] shillings and [eleven] pence, for two quarters' taxes due 20th September, 1856, the particulars of which are stated in the margin. [Geo. Reading] Collector"".",w,4,3,1,0,0,0,0,0,zoe
11676345,"[Tax bill for C. Johnstone, Paddington, Middlesex, October 4th, 1856]",4,"""Note.-Persons removing the parish or place, without first paying the duties, render themselves liable to a penalty of £20"".",w,4,3,1,0,0,0,0,0,zoe
11676381,"Letter : to Miguel Barbachano y Tarrazo, Yucatan, Mexico, 1846 May 13.",1,"Letterhead: Ministerio de Relaciones Exteriores, Gobernacion y Policia.",w,2,1,1,0,0,0,0,0,zoe
11676469,"[Fire insurance policy for Mr. Robert Gibbs, March 1, 1808, from British Fire Office]",2,"Fire insurance policy, with engraved lion at top, for Mr. Robt. Gibbs, 7 Theobalds Road. [Policy] no. 26170 Premium due on £600: ""To pay. £1/0/9. Receipt of payment not recorded.",w,5,4,1,0,0,0,0,0,zoe
11676469,"[Fire insurance policy for Mr. Robert Gibbs, March 1, 1808, from British Fire Office]",3,"Four pages. Written on last page: ""1808. British Fire Office. Letter. Mar. 1, 1808"". No. ""26170"". Mr. [Robt. Gibbs. 7 Theobaldes Road]"". British Fire Office.",w,5,4,1,0,0,0,0,0,zoe
11676469,"[Fire insurance policy for Mr. Robert Gibbs, March 1, 1808, from British Fire Office]",4,"""Westminster Society for insurance on lives and for granting annuities, No. 429, Strand, and No. 21, Cornhill.""--Advertisement p. 3.",w,5,4,1,0,0,0,0,0,zoe
11676469,"[Fire insurance policy for Mr. Robert Gibbs, March 1, 1808, from British Fire Office]",5,"""British Fire Office. Strand and Cornhill, March 1, 1808. [Sir], The next annual payment on your policy, no. [2617] becoming due at Lady-Day next, I beg to remind you, that if the same is not paid within fifteen days therefrom, you cannot claim any benefits from the insurance in case of accident. Please bring this letter or the number of your policy when you come to pay the insurance, and if any alteration in the place or property of the insurance, the policy itself. I am, [Sir], your most obedient servant, Robert Skelton, Sec.",w,5,4,1,0,0,0,0,0,zoe
11676527,"Indenture placing James Harris into the service of Anthony Harison, goldsmith.",2,"Printed indenture, completed in manuscript, placing James Harris into the service of Anthony Harison, goldsmith, for a period of 7 years, in 1798.",w,3,2,1,0,0,0,0,0,zoe
11676527,"Indenture placing James Harris into the service of Anthony Harison, goldsmith.",3,"""This indenture witnesseth, that [James Harris ...] doth put himself to appentice to [Anthony Harris ...] citizen and goldsmith of London, to learn his art of [Goldsmith] and with him (after the manner of an apprentice) to serve from the day of the date of these presents, unto the full end and term of seven years, from thence next following, to be fully complete and ended ...""",w,3,2,1,0,0,0,0,0,zoe
11676765,"Letter : to Miguel Barbachano y Tarrazo, Yucatan, Mexico, 1846 July 29.",1,"Letterhead: Ministerio de Relaciones Exteriores, Gobernacion y Policia.",w,1,1,0,0,0,0,0,0,zoe
11676826,"[Bill of receipt for the purchase of a sedan chair by W. Murdoch of Madeira, London, 1788]",1,"Bill for a sedan chair purchased by W. Murdoch from Holmes & Griffin dated May 1st, 1788. The bill is for a sedan chair with green baize cover and all packing and shipping costs to Murdoch in Madeira totalling £39/9/0/. Receipt of payment made to Thomas Gordon on July 29, 1780 recorded on back of bill.",w,2,1,1,0,0,0,0,0,zoe
11676832,"Billhead of William Hobbs & Sons, Maidstone, for parcelling bags purchased by Honnors Ltd.",1,"""Bot. of William Hobbs & Sons, Ltd. Wholesale stationers. Account book, envelope, and paper bag manufacturers. Chromolithographers. Engravers & printers. Show card manufacturers, &c. Established 1841.""",w,3,2,1,0,0,0,0,0,zoe
11676832,"Billhead of William Hobbs & Sons, Maidstone, for parcelling bags purchased by Honnors Ltd.",2,"With an illustration of the Kent Paper Works, Maidstone.",w,3,2,1,0,0,0,0,0,zoe
11676845,"Billhead of Richard T. Cussons, bookseller and stationer, Hull, for purchases by Mrs. Maister, Wood Hall.",1,"""To Richard T. Cussons, bookseller and stationer, (successor to Isaac Wilson), 53, Lowgate. Magazines and every other periodical publication procured as soon as published. Bookbinding of every description executed in the best style. An assortment of ledgers, cash and day books, &c. Always on hand, or made to pattern.""",w,2,1,1,0,0,0,0,0,zoe
11676851,"Letter : San Juan Bautista, Tabasco, to Miguel Barbachano y Tarrazo, Yucatán, Mexico, 1846 November 22.",1,Letterhead: Gobierno Superior del Estado de Tabasco.,w,1,1,0,0,0,0,0,0,zoe
11676871,"Billhead of N. Kelly & Son, stationer, for a purchase by Blake.",1,"""Wholesale and retail paper warehouse; staionery in variety; leather, mill boards, &c. &c. ... General printing establishment, no. 6, South Great George's Street ... Bought of N. Kelly and Son.""",w,3,2,1,0,0,0,0,0,zoe
11676871,"Billhead of N. Kelly & Son, stationer, for a purchase by Blake.",3,The firm of N. Kelly & Son was active in Dublin from 1815. See: A dictionary of members of the Dublin book trade 1550-1800 (p. 336).,w,3,2,1,0,0,0,0,0,zoe
11677128,"[Fire insurance policy for Mr. Thomas Mason,  May 9th, 1891 from the Phœnix Fire Office]",2,"Fire insurance policy, with engraving at top, for Mr. Thomas Mason. £200 policy no. 3489427. Premium due on policy: £0/4/8. Embossed tax stamp: ""One penny"" at top. Stamp in purple ink: Manchester Branch, also, Lancaster Bank. Preston. H. Dodgson. Agent.",w,8,7,1,0,0,0,0,0,zoe
11677128,"[Fire insurance policy for Mr. Thomas Mason,  May 9th, 1891 from the Phœnix Fire Office]",3,"""Established 1782""",w,8,7,1,0,0,0,0,0,zoe
11677128,"[Fire insurance policy for Mr. Thomas Mason,  May 9th, 1891 from the Phœnix Fire Office]",4,"Trustees and directors. Joseph William Baxendale, Esq., Walter Bird, Esq., Bristow Bovill, Esq., The Hon. James Byng, John Clutton, Esq., Geoge Arthur Fuller, Esq., Charles Emanuel Goodhart, Esq., The Rt. Hon. Sir John Lubbock, Bt., M.P., F.R.S., Charles Thomas Lucas, Esq., Charles Magnay, Esq., The Hon. Edwin Ponsonby, The Hon. E.B. Portman, M.P., The Right Hon, the Earl of Radnor, Dudley Robert Smith, Esq., William J. Thompson, Esq. John J. Broomfield Esq. (Hon. Director). Auditors: Joseph Francis Lescher, Esq., Thomas Douglas Murray, Edq., Col. Sir Walter George Stirling, Bart. Joint secretaries: William C. Macdonald, Francis B. Macdonald.",w,8,7,1,0,0,0,0,0,zoe
