bib,title,note_num,note_text,note_type,record_total_notes,a_count,w_count,o_count,aw_count,ow_count,ao_count,unknown_count,source
3491896,"Kitāb al-tajnīs wa-al-mazīd ʻalayh / li-ṣāḥib al-Hidāyah ... Abī al-Ḥasan ʻAlī ibn Abī Bakr ibn ʻAbd al-Jalīl al-Marghānī al-Rashdānī [i.e., al-Marghīnānī al-Rishtānī]. -- 1555.",1,Brockelmann gives title as: al-Tajnīs wa-al-mazīd fī al-fatāwá.,a,1,1,0,0,0,0,0,0,will
3492850,[Ikhtilāf fī ʻadad ayāt al-Qurʾān wa-amkinah waḥīhā]. -- [17--].,1,Attribution to al-Suyūṭī uncertain.,a,3,1,0,2,0,0,0,0,will
3493029,[Ḥāshiyat Qāḍīʹzādah]. -- [17--].,1,Identification of author uncertain.,a,4,1,0,3,0,0,0,0,will
17618069,"Sonia Delaunay personal journal of notes, paintings, and sketches, 1969 : manuscript.",1,Title devised by cataloger.,a,2,1,0,1,0,0,0,0,will
17637018,Columbia review : typescript.,1,Title from wrapper.,a,3,2,0,1,0,0,0,0,will
17637018,Columbia review : typescript.,2,"Dates of production suggested by dates associated with F.W. Dupee (1904-1979) on inside front wrapper, and the graduation dates of the contributors on the last pages.",a,3,2,0,1,0,0,0,0,will
17638729,"Ottoman grammar : being a hasty translation of ""Ilmi sarfu osmani"" or grammar of the Ottoman language as written in the Armenian character published in Constantinople 1868 : manuscript.",1,Title from opening page (page [3]).,a,3,1,0,2,0,0,0,0,will
17645993,Ballad on Mrs. Strawbridge : manuscript.,2,Date based on note on Horace Walpole's copy.,a,3,1,0,1,1,0,0,0,will
17651236,Treasures of the deep : vol. 1 : manuscript.,2,Date range taken from specimen captions.,a,4,1,0,3,0,0,0,0,will
17664842,"Romance of the turret, or, Anecdotes of a Catholic family : manuscript / by the author of ""What has been &c."".",1,This material is available for research.,a,4,1,0,3,0,0,0,0,will
17669971,"Cyril Clemens letter, to Michael Monahan, 1933 September 26 : manuscript.",1,Title devised by cataloger.,a,2,1,0,1,0,0,0,0,will
17670633,"Ron Padgett and Nathan Pollack correspondence, 1971 : typescript.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,will
954392,Notes on general medicine : manuscript.,1,Title assigned by cataloger.,a,4,1,2,0,0,1,0,0,zoe
991583,Trattato delle lussationi e fratture : manuscript / di Bernardino Genga da Mondolfo.,1,Title from title page.,a,3,1,1,1,0,0,0,0,zoe
1223086,Mélanges Islandais : manuscript.,1,Title from spine.,a,2,1,0,1,0,0,0,0,zoe
1227935,"S'ensuit le plaid general et coutume, de la cité & balliage de Lausanne ... : manuscript.",1,Title from title page.,a,7,1,4,2,0,0,0,0,zoe
1230489,Instruction sur la manière de se servis de la lunette contenans un micromètre fait avec des prismes de cristal de roche : manuscript and printed text.,1,Title from head of first page.,a,4,1,3,0,0,0,0,0,zoe
1230493,L'Art d'instrumenter ou de dresser toutes sortes d'actes publics concernant l'office de notaire selon les loix du Paÿs de Vaud : Copié sur un ouvrage fait en 1715 : manuscript.,1,Title from title page.,a,3,1,1,1,0,0,0,0,zoe
1230498,"Le coustumier c'est à diré les loix statuts & coûtumes de la ville et balliage de Lausanne : Contenu aux antiques droits et documents d'icelles reueu de nouveau par les commis tant de la ville et cité de Lausanne, des quatres parroisses de la Vaux, que de la ville d'Avenche, et lieux en dependants approuvé par les nobles citoyens bourgeois et communiers des dits lieux : manuscript.",1,Title from title page.,a,4,1,2,1,0,0,0,0,zoe
1230502,Terrier de Chavvirey le Chatel : manuscript.,1,Title from spine.,a,2,1,0,1,0,0,0,0,zoe
1238723,"Dialogues galans, satiriques, mordans, pour égaier la compagnie, : qui s'endort, ou s'ennui, et pour plaire au grand, au petit, a la personne, qui raisonne comme aiant de l'esprit : manuscript.",1,Title from title page.,a,2,1,0,1,0,0,0,0,zoe
1238761,Semitic tetrapla of Matthiew : manuscript / A. B. Chapman.,1,Title from cover.,a,3,1,1,1,0,0,0,0,zoe
1290346,Über lateinischen Stil bei Hofr. Sauppe : manuscript.,1,Title from title page.,a,3,1,0,2,0,0,0,0,zoe
1290348,Umschauh : gedichte : manuscript.,2,Title from title page.,a,3,1,0,2,0,0,0,0,zoe
1304247,"Einleitung zu den Komoedien des Publius Terentius Afer : Interpretation der Adelphi, Prof. Sauppe, Georgia Augusta : manuscript.",1,Title from title page.,a,2,1,0,1,0,0,0,0,zoe
1304248,Lateinisch Grammatik von Professor Hermann Sauppe : manuscript.,2,Title from title page.,a,2,1,0,1,0,0,0,0,zoe
1306931,"Il Nuovo Testamento del nostro signore Giesu Christo : in lingua Italiana Toscana-Romana moderna, traduttione nuova, e chiara ... : manuscript / fatta ... da Mattia Cramero ...",1,Title from first title page.,a,3,1,1,1,0,0,0,0,zoe
1311020,"Dialogorum de Trinitate libri duo : De Iusticia regni Christi, capitula quatuor : manuscript / per Michaelem Serveto, aliàs Reves, ab Aragonia Hispanum. Anno MDXXXII.",1,Title from title page.,a,2,1,0,1,0,0,0,0,zoe
1311024,Collectanea genealogica Suecica : manuscript.,1,Title from inscription on front binder's blank recto.,a,3,1,0,2,0,0,0,0,zoe
1311027,"Le Visioni di Santa Brigida di Suuetia : Cauate da i libri delle sue diuine reuelationi : manuscript / Opera di una monaca professa dell' istesso ordine per maggior commodità delle sorelle. A Maria Vergine, et alla istessa santa dedicata.",1,Title from first leaf.,a,4,1,1,2,0,0,0,0,zoe
1496227,"Memoirs of Madam Maintenon, Mrs. of K. Lewis XIVth of France [microform]",2,Caption title.,a,2,1,0,1,0,0,0,0,zoe
1736512,French verses in the autograph of Thomas Gray / with translation and a note by Samuel Clegg [18th century].,2,Title from title page.,a,6,1,2,3,0,0,0,0,zoe
1738917,"Journal de Madame du Deffand, 1779 July 1-1780 September 10.",1,Title from cover.,a,3,1,0,2,0,0,0,0,zoe
1763617,"Drawings of antiquities, coins, and heraldry, with copies of old records, [1715?]",1,Title from Hazen.,a,6,2,1,3,0,0,0,0,zoe
1763617,"Drawings of antiquities, coins, and heraldry, with copies of old records, [1715?]",2,Title from spine of case: Martin's commonplace book 1715.,a,6,2,1,3,0,0,0,0,zoe
1763847,For mixing of colours ... all ye colours used in a face ... for hair ... for linnen ... for behind heads ... [ca. 1737].,2,Handwriting identified by Wilmarth Sheldon Lewis.,a,2,1,0,1,0,0,0,0,zoe
1763848,"Mr. Fig's receipt for ye biting of a mad dog, [ca. 1737]",2,Handwriting identified by Wilmarth Sheldon Lewis.,a,2,1,0,1,0,0,0,0,zoe
1774794,"A catalogue of books, poems, tracts, and small detached pieces printed at the press at Strawberry-Hill, belonging to the late Horace Walpole, Earl of Orford [circa 1811].",1,Title from title page.,a,4,1,0,3,0,0,0,0,zoe
1774854,"Memoranda for additions to Lord Orford's Anecdotes of painting in England / H.E., 1822.",2,Title from title page.,a,5,1,1,3,0,0,0,0,zoe
11459301,"Accounts, South Shields and Bill Quay bottle works, County Durham, 1790 January 11, 1793 January 1.",1,Title from contemporary manuscript text written front paper wrappers.,a,1,1,0,0,0,0,0,0,zoe
11459364,"Inventory of Sr. Robert Danvers's goods at Rushbrook when the Duke of Cleveland came into the house, 1759, 1760 February.",1,Title from contemporary manuscript text written on the cover in the writer's hand.,a,3,1,0,2,0,0,0,0,zoe
11622471,"Madre d'oro, circa 1889 / by E. Hough.",1,Title from cover.,a,1,1,0,0,0,0,0,0,zoe
11623821,"Inventory of wearing apparel and other things of the late Mrs. Bamford, circa 1780?",1,Docket title.,a,1,1,0,0,0,0,0,0,zoe
11623875,"A true and perfect inventory of [the] goods, shattells, rights and creditts of Sam. Twissell of [the] Parish of Bisley in the county of Gloust.: weaver, late deceased, taken by us whose bnames are herunto subscribed this twenty seventh day of March 1728 ... 1728 March 27.",1,Title from first line of text.,a,1,1,0,0,0,0,0,0,zoe
11626699,"Nevin's moral philosophy, 1848.",1,Title from spine.,a,1,1,0,0,0,0,0,0,zoe
11676877,"Invoice from John Smith & Robert Hall, London cheesemongers, at [the] Black-boy in Thames Street, 1726 August 4.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
11680410,"An account of the charges for catching the red deer out of the woods of the Rt. Honble. the Earl of Salsbury at Hatfield, from Novre. the 9th, 1734, to February the 2nd 1734/5.",1,Title from caption.,a,4,1,2,1,0,0,0,0,zoe
11685448,"Printed upon the ice, on the river Thames.",2,Cover title.,a,2,1,1,0,0,0,0,0,zoe
11685584,Cygnea cantio : swan song.,1,Cover title.,a,1,1,0,0,0,0,0,0,zoe
11728468,Album of British grasses.,1,Title from spine.,a,2,1,0,1,0,0,0,0,zoe
11749435,"Le tapis de Sigmund : the dream in the carpet, 2010 / by Anne Deguelle.",1,Title from colophon.,a,2,1,0,1,0,0,0,0,zoe
11795373,[Verse and prose in Latin and Middle English].,1,Title devised by cataloger.,a,8,1,0,7,0,0,0,0,zoe
11805935,"Abigail Kelley Foster papers, 1836-1925 [electronic resource].",2,"Title from HTML t.p. (viewed March 25, 2011).",a,2,1,1,0,0,0,0,0,zoe
11816558,"Invoice for prints bought from Robert Sayer by Mr. Gordon : London, 1772 August 15.",1,Title supplied by cataloger.,a,1,1,0,0,0,0,0,0,zoe
11861504,De legibus et consuetudinibus Angliæ.,3,Title from incipit.,a,9,1,0,8,0,0,0,0,zoe
11879055,"Divinity lectures, 1794-1795.",1,Title from front cover.,a,4,1,1,2,0,0,0,0,zoe
11885501,"Index to the works of Hogarth in 3 vols. folio, ca. 1799 November.",1,Caption title from page [1].,a,4,1,0,3,0,0,0,0,zoe
11908000,Genealogies of the kings of England.,5,Title from spine.,a,6,1,0,5,0,0,0,0,zoe
11909475,"An inventory of the household furniture, china & glass of Edw. Williams Esqr. at his dwelling house at Tingrith in Bedfordshire, 1772 May 20.",1,Caption title from first page.,a,2,1,0,1,0,0,0,0,zoe
11945441,"Letter, to Lord Chancellor Clarendon, 1663 : manuscript.",1,Title devised by cataloger.,a,4,1,0,3,0,0,0,0,zoe
11955113,"Notes on the colors and arrangement of Gilbert Stuart's palette, circa 1850.",1,Caption title: Stewart's Pallet August 1823.,a,2,1,0,1,0,0,0,0,zoe
12165015,"Single entry day book, 1794.",1,Title from label on front cover.,a,2,1,0,1,0,0,0,0,zoe
12187147,"The Saralee Negro dolls, 1951.",1,Title from cover.,a,1,1,0,0,0,0,0,0,zoe
12191247,[King Arthur and the knights of the round table].,1,Title devised by cataloger.,a,6,1,0,5,0,0,0,0,zoe
12191897,"Card with Nahua stone beads, arrowhead, and ornaments, 1849 August.",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
12223430,"Dīwān d'Abou Firās el-Ḥamdānī : texte arabe et traduction française : accompagné de notes historiques et philologiques, [circa 1880] / publié par Carlo Landberg.",1,Title from fol. 3a.,a,5,1,0,4,0,0,0,0,zoe
12250570,"Impressions et souvenirs : Mon grand oncle, 1875 December.",1,Title from caption.,a,2,1,0,1,0,0,0,0,zoe
12266811,"Verses, [circa 1910] / Elsa Woolsey.",1,Title from cover.,a,1,1,0,0,0,0,0,0,zoe
12285992,"Map of properties within the Fisher-Miller Land Grant near the San Saba River, Texas, [circa 1900].",1,Caption title: Map no. 2.,a,1,1,0,0,0,0,0,0,zoe
12286985,"Iter boreale, or, The northern expedition : commencing 10 July 1732, ending 18 Augt. 1732.",2,Title from contents leaf.,a,2,1,0,1,0,0,0,0,zoe
12289047,"Pass-book of James Reynolds Peyton, for accounts with Messrs. Herries, Farquhar, Chapman & Co., bankers at London.",1,Title from front cover.,a,2,1,0,1,0,0,0,0,zoe
12371888,"Satyromastix, sive, Castigones criticae in Sectani Satyras ... , [circa 1694].",1,Title from caption.,a,3,1,0,2,0,0,0,0,zoe
12378889,"Account of the life of Arthur Dobbs, [18--?]",1,Title devised by cataloger.,a,1,1,0,0,0,0,0,0,zoe
12386285,"Commonplace book, 1754 January-1755 December.",1,Title from spine.,a,3,1,0,2,0,0,0,0,zoe
12426250,"The tarot, [circa 1870-1885].",1,Title from cover.,a,1,1,0,0,0,0,0,0,zoe
12435967,La passe solitaire.,2,Title from ownership inscription by Remy Megret (f80r).,a,6,1,0,5,0,0,0,0,zoe
12448541,"Interesting narrative of the conquest of the city of Mexico by the American Army under Gen. Scott, [circa 1847].",1,Title from first page.,a,1,1,0,0,0,0,0,0,zoe
12470585,Nursery rhymes.,1,Cover title.,a,3,1,0,2,0,0,0,0,zoe
12483877,"Rime piacevoli, 1772.",1,Title from title page.,a,4,1,0,3,0,0,0,0,zoe
12517507,"Cayr de coppies des chartres octrois et confirmations des privilieges de l'Université Caen, 1599.",1,Title from cover.,a,2,1,0,1,0,0,0,0,zoe
12585717,"Seder brachot, seder chuppah, selichot, seder aveilim, ve-luach le-shivim shana, ke-minhag Bene Israel, [circa 1823].",1,Title from spine.,a,1,1,0,0,0,0,0,0,zoe
12585810,"Hanhagot ha-boker, birkat ha-nehenin, seder toldot, seder chuppah, ve-seder aveilim, ke-minhag Bene Israel, [circa 1800-1900].",1,Title from spine.,a,1,1,0,0,0,0,0,0,zoe
12585820,"Seder aveilim, piyutim ve-havdalah le-motzei shabbat, ve-seder chuppah, ke-minhag Bene Israel, [circa 1836].",1,Title from spine.,a,1,1,0,0,0,0,0,0,zoe
12593027,"Bigelow family papers, 1791-c. 1883 [electronic resource].",1,"Title from HTML t.p. (viewed June 29, 2015).",a,2,1,0,1,0,0,0,0,zoe
12593029,"Higginson-Lee family correspondence, 1825-1838 [electronic resource].",2,"Title from HTML t.p. (viewed June 29, 2015).",a,2,1,0,1,0,0,0,0,zoe
12593030,"Lucretia Carter Sibley correspondence, 1841-1876 [electronic resource].",2,"Title from HTML t.p. (viewed June 29, 2015).",a,2,1,0,1,0,0,0,0,zoe
12593032,"Lois Fay Powell papers, 1925-1958 [electronic resource].",2,"Title from HTML t.p. (viewed June 29, 2015).",a,2,1,0,1,0,0,0,0,zoe
12593033,"Page family notebooks, 1823-1853 [electronic resource].",2,"Title from HTML t.p. (viewed June 29, 2015).",a,2,1,0,1,0,0,0,0,zoe
12593034,"Taintor-Davis family papers, 1763-1917 [electronic resource].",2,"Title from HTML t.p. (viewed June 29, 2015).",a,2,1,0,1,0,0,0,0,zoe
12593035,"White-Forbes family diaries, 1808-1902 [electronic resource].",2,"Title from HTML t.p. (viewed June 29, 2015).",a,2,1,0,1,0,0,0,0,zoe
12593036,"Amy Barnes correspondence, 1876-1889 [electronic resource].",2,"Title from HTML t.p. (viewed June 29, 2015).",a,2,1,0,1,0,0,0,0,zoe
12593037,"Gill-Bullard family papers, 1823-1925 [electronic resource].",2,"Title from HTML t.p. (viewed June 29, 2015).",a,2,1,0,1,0,0,0,0,zoe
12593038,"Louisa Jane Trumbull journals from the Trumbull family papers, 1829-1837 [electronic resource].",2,"Title from HTML t.p. (viewed June 29, 2015).",a,2,1,0,1,0,0,0,0,zoe
12593039,"Gage family papers, 1810-1942 [electronic resource].",1,"Title from HTML t.p. (viewed June 29, 2015).",a,2,1,0,1,0,0,0,0,zoe
12593040,"Elizabeth Palmer Peabody papers, 1843-c. 1867 [electronic resource].",1,"Title from HTML t.p. (viewed June 29, 2015).",a,2,1,0,1,0,0,0,0,zoe
12593041,"Foster family papers, 1784-1843 [electronic resource].",2,"Title from HTML t.p. (viewed June 29, 2015).",a,2,1,0,1,0,0,0,0,zoe
12593042,"Abigail Gardner Drew diary and reminiscences, 1799-1818 [electronic resource].",2,"Title from HTML t.p. (viewed June 29, 2015).",a,2,1,0,1,0,0,0,0,zoe
12593043,"Gale family papers, 1818-1851 [electronic resource].",2,"Title from HTML t.p. (viewed June 29, 2015).",a,2,1,0,1,0,0,0,0,zoe
12593046,"Louisa Adams Park journal from the Park family papers, 1800-1848 [electronic resource].",1,"Title from HTML t.p. (viewed June 29, 2015).",a,2,1,0,1,0,0,0,0,zoe
12593047,"Diary of Sally Ripley, 1799-1801 and 1805-1809 [electronic resource].",2,"Title from HTML t.p. (viewed June 29, 2015).",a,2,1,0,1,0,0,0,0,zoe
12593048,"Patty Rogers diary from the Rogers family papers, 1785 [electronic resource].",2,"Title from HTML t.p. (viewed June 29, 2015).",a,2,1,0,1,0,0,0,0,zoe
12593049,"Annie Sullivan letters, 1887-1902 [electronic resource].",2,"Title from HTML t.p. (viewed June 29, 2015).",a,2,1,0,1,0,0,0,0,zoe
12614098,"The dark wind, 1990 August 15 / based on the novel by Tony Hillerman ; screenplay by Eric Bergren and Neal Jimenez ; revised by Mark Horowitz.",1,Title from cover.,a,2,1,0,1,0,0,0,0,zoe
12666725,Institutiones (fragment).,1,Title assigned by cataloger.,a,5,1,0,4,0,0,0,0,zoe
12702483,"[Billhead of South Metropolitan Cemetery, opposite St. Luke's Church, Norwood : Office, 70, King William Street for the burial of Emily Westear on Tuesday 28th November 1865 [illegible]].",1,Title supplied by cataloger.,a,10,1,5,4,0,0,0,0,zoe
12702897,"[Billhead of John R. Barklie, Proprietor, 99 Grafton Street, Dublin for items purchased by Mrs. Brewster of 9 Prince Edwards Terrace on March 15/55].",1,Title supplied by cataloger.,a,4,1,1,2,0,0,0,0,zoe
12705286,"Maps of the Salt Creek Oil Field showing holdings of the different companies, 1913 September 30.",1,Title from cover.,a,1,1,0,0,0,0,0,0,zoe
12756810,Collection of Medical remedies.,1,Title devised by cataloger.,a,6,1,0,4,1,0,0,0,zoe
12769654,"Accounts for the estates belonging to Charles Pierrepont, 1794.",1,Title from dealer's description.,a,2,1,0,1,0,0,0,0,zoe
12784336,"Sir Thomas Overbury's observations on the United Provinces, [circa 1625].",1,Title from front cover.,a,2,1,0,1,0,0,0,0,zoe
12827692,"Index to Description of Strawberry Hill, not after 1824.",1,Date based on date of William Bawtree's death.,a,2,1,0,1,0,0,0,0,zoe
12888851,Responsories (fragment).,1,Title devised by cataloger.,a,4,1,0,3,0,0,0,0,zoe
12914469,"Three sisters, 1888 January 5.",1,Title from caption.,a,1,1,0,0,0,0,0,0,zoe
12915081,"A rental of the fee farm rents belonging to the Right Honourable Lord Walpole, and to Horace Walpole, Earl of Orford, 1760-1814.",1,Title from auction catalog.,a,5,1,1,3,0,0,0,0,zoe
12915092,"Manuscript on plants and trees, ca. 1785 / by me, Richard Paul Jodrell.",1,Title from ms. title written on recto of front fly-leaf.,a,3,1,0,2,0,0,0,0,zoe
12915629,"A collection of  Georgian poetry and prose, ca. 1790.",1,Title from dealer's description.,a,2,1,0,1,0,0,0,0,zoe
12931054,"Diary of a cattle drive in 1876, 1876-1878.",1,Title from cover.,a,1,1,0,0,0,0,0,0,zoe
12949221,"Report on the evacuation of persons of Japanese ancestry from the northern California sector, 1942 April-December.",1,Title from title page.,a,1,1,0,0,0,0,0,0,zoe
