bib,title,note_num,note
17518428,"The emigrant's friend : scriptural instruction for a long voyage, with scriptures selected to be learnt during each week.",1,"""A help to find the pearl of great price."""
17518429,"The emigrant's guide to Australia : containing the fullest particulars relating to the recently discovered gold fields, the government regulations for gold seeking, &c. / by John Capper.",1,Please note: Some of the metadata for this document has been taken from the Museum Victoria catalogue.
17518430,The emigrant's guide to Australia : with a memoir of Mrs. Chisholm.,1,"""Memoir of Mrs. Chisholm"": pages [3]-31."
17518430,The emigrant's guide to Australia : with a memoir of Mrs. Chisholm.,2,Please note: Some of the metadata for this document has been taken from the Museum Victoria catalogue.
17518431,"The emigrant's guide to the United States of America : containing the best advice and directions respecting the voyage, preservation of health, choice of settlement, &c. : also the latest information concerning the climate, productions, population, manners, prices of land, labour, and provisions, and other subjects, economical and political, affecting the welfare of persons about to emigrate to the United States and British America / by Robert Holditch.",1,Includes index.
17518435,Emigration and immigration : a study in social science / by Richmond Mayo Smith.,1,Please note: Some of the metadata for this document has been taken from the American Antiquarian Society catalogue.
17518436,"Emigration fields : North America, the Cape, Australia and New Zealand : describing these countries, and giving a comparative view of the advantages they present to British settlers / by Patrick Matthew.",1,"Discusses British emigration to the British colonies, with a particular focus on New Zealand, and to United States and Mexico."
17518440,"Emigration to Texas : Texas, being a prospectus of the advantages offered to emigrants / by the Texan Emigration and Land Company.",1,Letter on pages 24 and map dated 1843.
17518441,"Emigration : an address to the clergy of England, Ireland, Scotland, and Wales on the condition of the working classes, with a few suggestions as to their future welfare / by Thomas Rawlings ... ; also, An address to persons about emigrating to America ...",1,"""This pamphlet should be read by every clergyman and dissenting minister in the United Kingdom, as well as by the guardians of the different parishes."""
17518441,"Emigration : an address to the clergy of England, Ireland, Scotland, and Wales on the condition of the working classes, with a few suggestions as to their future welfare / by Thomas Rawlings ... ; also, An address to persons about emigrating to America ...",2,"""Address to persons emigrating to America"": pages 18-26."
17518441,"Emigration : an address to the clergy of England, Ireland, Scotland, and Wales on the condition of the working classes, with a few suggestions as to their future welfare / by Thomas Rawlings ... ; also, An address to persons about emigrating to America ...",3,"""Prospectus of the European and American Forwarding Company"": pages 27-31."
17518441,"Emigration : an address to the clergy of England, Ireland, Scotland, and Wales on the condition of the working classes, with a few suggestions as to their future welfare / by Thomas Rawlings ... ; also, An address to persons about emigrating to America ...",4,Please note: Some of the metadata for this document has been taken from the American Antiquarian Society catalogue.
17518443,"Emigration : letters from Sussex emigrants who sailed from Portsmouth, in April 1832, on board the ships Lord Melville and Eveline, for Upper Canada.",1,"""... the [Petworth Emigration] Committee have thought it expedient to reprint that part only of the pamphlet which contains the letters ...""--Title page verso."
17518443,"Emigration : letters from Sussex emigrants who sailed from Portsmouth, in April 1832, on board the ships Lord Melville and Eveline, for Upper Canada.",2,Introduction signed: T. Sockett.
17518444,"Emigration : the advantages of emigration to Canada : being the substance of two lectures, delivered at the Town-Hall, Colchester and the Mechanics' Institution, Ipswich / by William Cattermole, May, 1831.",1,"Two lectures delivered in Colchester and Ipswich on the advantages of emigrating to Canada. Addressed primarily to the agricultural class, Cattermole offers gives an overview of the climate, principal towns, routes to travel, land and land prices, wages and trades and general advice."
17518446,"Emigration, emigrants and Know-Nothings / by a foreigner.",1,Please note: Some of the metadata for this document has been taken from the American Antiquarian Society catalogue.
17518447,"Emigration, North America 1826-1827.",1,"Ms. correspondence from Colonial Office file CO 34 relating to British emigration to and settlement of Canada, and Irish emigration to Canada and the United States."
17518448,"Emigration, with special reference to Minnesota, U.S., and British Columbia / by Thomas Rawlings.",1,"""February 20, 1864.""--Title page verso."
17518449,Eminent Israelites of the nineteenth century : a series of biographical sketches / by Henry Samuel Morais.,1,"""Seventy [of these sketches] have appeared seriatim in the Jewish record.""--Page [iii]"
17518449,Eminent Israelites of the nineteenth century : a series of biographical sketches / by Henry Samuel Morais.,2,Includes index.
17518449,Eminent Israelites of the nineteenth century : a series of biographical sketches / by Henry Samuel Morais.,3,Please note: Some of the metadata for this document has been taken from the American Antiquarian Society catalogue.
17518450,The English notebooks / by Nathaniel Hawthorne ; based upon the original manuscripts in the Pierpont Morgan Library and edited by Randall Stewart.,1,"Based on the original manuscripts in the Pierpont Morgan Library, edited by Randall Stewart."
17518452,Esercizio della via crucis / di S. Alfonso M. de' Liguori.,1,"""New York, June 17, 1940.""--Page [ii]"
17518452,Esercizio della via crucis / di S. Alfonso M. de' Liguori.,2,Please note: Some of the metadata for this document has been taken from the Historical Society of Pennsylvania catalogue.
17518454,Die europäische Einwanderung nach den Vereinigten Staaten von 1820 bis 1896 / von J. Hanno Deiler.,1,Please note: Some of the metadata for this document has been taken from the American Antiquarian Society catalogue.
17518456,Extermination of the Scottish peasantry : being a reply to a letter from the most noble the Marquess of Breadalbane : wherein his lordship denies that extensive Clearances have been made upon his Highland properties / by R. Alister.,1,Advertisement: 2 pages at end.
17518457,"Extract of a letter from a gentleman in America to a friend in England, on the subject of emigration.",1,Title from caption.
17518457,"Extract of a letter from a gentleman in America to a friend in England, on the subject of emigration.",2,"Also published in his Some information respecting American. London, 1794."
17518457,"Extract of a letter from a gentleman in America to a friend in England, on the subject of emigration.",3,"Issued also under title: Thoughts on emigration, in a letter from a gentleman in Philadelphia to his friend in England. London, 1794."
17518457,"Extract of a letter from a gentleman in America to a friend in England, on the subject of emigration.",4,Please note: Some of the metadata for this document has been taken from the American Antiquarian Society catalogue.
17518459,"The first chapter of Norwegian immigration (1821-1840), its causes and results.",1,Includes index.
17518459,"The first chapter of Norwegian immigration (1821-1840), its causes and results.",2,Please note: Some of the metadata for this document has been taken from the American Antiquarian Society catalogue.
17518460,The first Germans in North America and the German element of New Netherland / by Otto Lohr.,1,Please note: Some of the metadata for this document has been taken from the American Antiquarian Society catalogue.
