bib,title,note_num,note
13538710,880-02 al-Maqṣad al-asná fī sharḥ asmāʼ Allāh al-Ḥusná : manuscript / Abū Ḥāmid Muḥammad ibn Muḥammad al-Ghazzālī.,4,Secundo folio: yuṭlaqu ʻalayhi al-ism ka-al-Raḥīm.
13538710,880-02 al-Maqṣad al-asná fī sharḥ asmāʼ Allāh al-Ḥusná : manuscript / Abū Ḥāmid Muḥammad ibn Muḥammad al-Ghazzālī.,5,17 x 22.5 cm; written surface: 10 x 15.5 cm; 19 lines per page.
13538710,880-02 al-Maqṣad al-asná fī sharḥ asmāʼ Allāh al-Ḥusná : manuscript / Abū Ḥāmid Muḥammad ibn Muḥammad al-Ghazzālī.,6,Binding: Unbound (in six unnumbered quires).
13538710,880-02 al-Maqṣad al-asná fī sharḥ asmāʼ Allāh al-Ḥusná : manuscript / Abū Ḥāmid Muḥammad ibn Muḥammad al-Ghazzālī.,7,"In fair naskh script, in black ink, on white paper; headings in red; some notes on the margins; catchwords."
13538710,880-02 al-Maqṣad al-asná fī sharḥ asmāʼ Allāh al-Ḥusná : manuscript / Abū Ḥāmid Muḥammad ibn Muḥammad al-Ghazzālī.,8,"On folio 1a: ""Kitāb al-Maqṣad al-asná fī sharḥ asmāʼ Allāh al-Ḥusná, taṣnīf al-Shaykh al-Ghazzālī, raḥimahu Allāh taʻālá. Tamm."""
13538710,880-02 al-Maqṣad al-asná fī sharḥ asmāʼ Allāh al-Ḥusná : manuscript / Abū Ḥāmid Muḥammad ibn Muḥammad al-Ghazzālī.,9,"Colophon: ""Tammat Asmāʼ Allāh al-Ḥusná bi-ḥamd Allāh wa-ʻawnih wa-ḥusn tawfīqih. Wa-kāna al-farāgh min kitābatihā yawm al-Ithnayn al-mubārak, ākhir shahr Ṣafar alladhī huwa min shuhūr sanat alf wa-miʼah wa-khamsah wa-sabʻīn. Tamm."""
13538710,880-02 al-Maqṣad al-asná fī sharḥ asmāʼ Allāh al-Ḥusná : manuscript / Abū Ḥāmid Muḥammad ibn Muḥammad al-Ghazzālī.,10,"Translation of the colophon: ""Asmāʼ Allāh al-Ḥusná [The Most Beautiful Names of God] is concluded by the praise of God, His help and His abundant benevolence. Copied on blessed Monday, the end of Ṣafar, 1175 [29 September, 1761]. It is concluded."""
13538716,880-02 Bahjat al-sāmiʻīn wa-al-nāẓirīn bi-mawlid Sayyid al-awwalīn wa-al-ākharīn : manuscript / Muḥammad ibn Aḥmad al-Ghayṭī.,1,Title from reference sources.
13538716,880-02 Bahjat al-sāmiʻīn wa-al-nāẓirīn bi-mawlid Sayyid al-awwalīn wa-al-ākharīn : manuscript / Muḥammad ibn Aḥmad al-Ghayṭī.,2,Romanization supplied by cataloger.
13538716,880-02 Bahjat al-sāmiʻīn wa-al-nāẓirīn bi-mawlid Sayyid al-awwalīn wa-al-ākharīn : manuscript / Muḥammad ibn Aḥmad al-Ghayṭī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. Qāla Sayyidunā wa-mawlānā al-Shaykh al-Imām, al-ʻālim al-ʻallāmah, al-rāsikh al-kāmil al-ruḥalah al-fahhāmah, Shaykh al-Muslimīn, khātimat al-ḥuffāẓ wa-al-muḥaddithīn, al-ḥujjah Najm al-Dīn, Muḥammad ibn Aḥmad al-Ghayṭī al-Shāfiʻī, khādim al-Sunnah al-sharīfah, aʻāda Allāh ʻalaynā min barakātihi wa-barakāt ʻulūmihi fī al-dunyā wa-al-ākhirah. Āmīn: al-Ḥamdu lillāh alladhī anāra bi-mawlid Aḥmad al-Muṣṭafá, ṣallá Allāh ʻalayhi wa-sallam, jamīʻ al-wujūd, wa-aẓhar shams faḍl Nabīyinā al-mujtabá, ṣallá Allāh ʻalayhi wa-sallam, fī shahr Rabīʻ al-Awwal, fa-kāna lil-ʻibād saʻd al-suʻūd, wa-khalaqa nūrahu min nūrihi qabla ījād kull mawjūd ..."""
13538716,880-02 Bahjat al-sāmiʻīn wa-al-nāẓirīn bi-mawlid Sayyid al-awwalīn wa-al-ākharīn : manuscript / Muḥammad ibn Aḥmad al-Ghayṭī.,4,Secundo folio: Mādhā yaqūlu al-mādiḥūn wa-madḥuhu.
13538716,880-02 Bahjat al-sāmiʻīn wa-al-nāẓirīn bi-mawlid Sayyid al-awwalīn wa-al-ākharīn : manuscript / Muḥammad ibn Aḥmad al-Ghayṭī.,5,15.3 x 20.7 cm; written surface: 10 x 14.5 cm; 25 lines per page.
13538716,880-02 Bahjat al-sāmiʻīn wa-al-nāẓirīn bi-mawlid Sayyid al-awwalīn wa-al-ākharīn : manuscript / Muḥammad ibn Aḥmad al-Ghayṭī.,6,Binding: Unbound (in two unnumbered quires).
13538716,880-02 Bahjat al-sāmiʻīn wa-al-nāẓirīn bi-mawlid Sayyid al-awwalīn wa-al-ākharīn : manuscript / Muḥammad ibn Aḥmad al-Ghayṭī.,7,"In fair naskh/ruqʻah script, in black ink, on white paper; keywords and markings in red; catchwords."
13538716,880-02 Bahjat al-sāmiʻīn wa-al-nāẓirīn bi-mawlid Sayyid al-awwalīn wa-al-ākharīn : manuscript / Muḥammad ibn Aḥmad al-Ghayṭī.,8,"On folio 1a: ""Kitāb Bahjat al-nāẓirīn wa-al-sāmiʻīn bi-mawlid Sayyid al-Mursalīn wa-al-ākharīn, taʼlīf al-Imām al-ʻālim al-ʻallāmah al-ruḥalah, khādim al-Sunnah al-Nabawīyah, Najm al-Dīn al-Ghayṭī, raḥimahu Allāh wa-raḥimanā. Āmīn."""
13538716,880-02 Bahjat al-sāmiʻīn wa-al-nāẓirīn bi-mawlid Sayyid al-awwalīn wa-al-ākharīn : manuscript / Muḥammad ibn Aḥmad al-Ghayṭī.,9,"On folio 1a: A copying and ownership statement: ""ʻAllaqahu li-nafsihi, thumma li-man shāʼa al-Mawlá baʻdah, Muḥammad al-Shaṭṭī, ghafara Allāh la-hu wa-li-wālidayhi. Āmīn."""
13538716,880-02 Bahjat al-sāmiʻīn wa-al-nāẓirīn bi-mawlid Sayyid al-awwalīn wa-al-ākharīn : manuscript / Muḥammad ibn Aḥmad al-Ghayṭī.,10,"On folio 19b: A copying and ownership statement: ""ʻAllaqahu li-nafsihi, wa-li-man shāʼa al-Mawlá baʻda waḍʻihi fī ramsihi, Muḥammad al-Shaṭṭī al-Mālikī, ghafara Allāh la-hu wa-li-wālidayhi. Āmīn. Āmīn."""
13538716,880-02 Bahjat al-sāmiʻīn wa-al-nāẓirīn bi-mawlid Sayyid al-awwalīn wa-al-ākharīn : manuscript / Muḥammad ibn Aḥmad al-Ghayṭī.,11,"Colophon: ""Qāla shaykh mashāyikhinā muʼallif hādhā al-kitāb, raḥimahu Allāh wa-raḥimanā bi-hi fī al-dunyā wa-al-ākhirah: Wāfaqa al-farāgh min tabyīḍ hādhā al-kitāb yawm al-Sabt, rābiʻ ʻishrīn Ṣafar, min shuhūr thamānīn wa-tisʻimiʼah. Wa-ṣallá Allāh ʻalá Sayyidinā Muḥammad, wa-ʻalá ālihi wa-ṣaḥbihi wa-azwājihi wa-dhurrīyatihi. Āmīn. Āmīn. Wa-al-ḥamdu lillāh waḥdah."""
13538716,880-02 Bahjat al-sāmiʻīn wa-al-nāẓirīn bi-mawlid Sayyid al-awwalīn wa-al-ākharīn : manuscript / Muḥammad ibn Aḥmad al-Ghayṭī.,12,"Translation of the colophon: ""The master of our masters, the author of this book, may God have mercy upon him and upon us through him, in this world and in the hereafter, said: The writing of this book was completed on Saturday, 24 Ṣafar, 980 [16 July, 1572]. May God pray on our Master Muḥammad, his family, his companions, his wives, and his descendants. Amen. Amen. Praise be to God alone."""
13538719,880-02 Ḥāshiyah ʻalá matn al-Sullam : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,1,Title supplied by cataloger.
13538719,880-02 Ḥāshiyah ʻalá matn al-Sullam : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,2,Romanization supplied by cataloger.
13538719,880-02 Ḥāshiyah ʻalá matn al-Sullam : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. al-Ḥamdu lillāh alladhī khaṣṣ al-insān bi-al-manṭiq al-faṣīḥ ʻammā fī al-ḍamīr min al-maknūnāt, wa-afāḍ ʻalá riyāḍ ʻaqlihi ghayth saḥāʼib al-taṣawwurāt wa-al-taṣdīqāt ... Ammā baʻd, fa-yaqūlu rājī al-ʻafwa min al-Khabīr al-Laṭīf Ibrāhīm al-Bājūrī al-dhalīl al-ḍaʻīf ibn Muḥammad al-Jīzāwī, ghafara Allāh la-hu jamīʻ al-masāwī: Qad saʼalanī baʻḍ al-ikhwān, aṣlaḥ Allāh lī wa-la-hu al-ḥāl wa-al-shān kitābatan badīʻah al-niẓām takshufu ʻan al-muqddimah al-shahīrah bi-al-Sullam al-lithām, ʻalá muʼallifihā al-riḍá wa-al-iḥsān min al-Mawlá al-Karīm al-Raḥmān ..."""
13538719,880-02 Ḥāshiyah ʻalá matn al-Sullam : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,4,Secundo folio: al-tashbīh al-balīgh wa-lā yajūzu.
13538719,880-02 Ḥāshiyah ʻalá matn al-Sullam : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,5,16.7 x 23.3 cm; written surface: 11 x 18.5 cm; 27 lines per page.
13538719,880-02 Ḥāshiyah ʻalá matn al-Sullam : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,6,Binding: Unbound (in six numbered quires).
13538719,880-02 Ḥāshiyah ʻalá matn al-Sullam : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,7,"In fair naskh script, in black ink, on white paper; the phrases of the ""al-Sullam"" preceded by the word ""qawluhu"" (his saying) in red; some markings in red; catchwords."
13538719,880-02 Ḥāshiyah ʻalá matn al-Sullam : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,8,"On folio 1a: ""Hādhihi ḥāshiyat al-ʻAllāmah Mawlānā Shaykh al-Islām Ibrāhīm al-Bājūrī ʻalá al-Sullam bi-al-tamām wa-al-kamāl, wa-al-ḥmadu lillāh ʻalá kull ḥāll."""
13538719,880-02 Ḥāshiyah ʻalá matn al-Sullam : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,9,"Colophon: ""Qāla muʼallifuhā: Wa-kāna al-farāgh min jamʻ hādhihi al-ḥāshiyah al-nafīsah fī awāʼil Jumādá al-Ūlá min shuhūr sanat alf wa-miʼatayn wa-sittah wa-ʻishrīn min al-Hijrah al-Nabawīyah, ʻalá ṣāḥibihā ṣalawāt wa-taḥīyāt sharīfah. Wa-lā ḥawla wa-lā qūwata illā billāh al-ʻAlī al-ʻAẓīm, wa-Huwa ḥasbī wa-niʻma al-wakīl. Wa-ṣallá Allāh ʻalá Sayyidinā Muḥammad wa-ʻalá ālihi wa-ṣaḥbihi wa-sallam."
13538719,880-02 Ḥāshiyah ʻalá matn al-Sullam : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,10,"Translation of the colophon: ""Its author said: This precious gloss was compiled at the beginning of Jumādá al-Ūlá, 1226 of the Hijrah of the Prophet, may noble prayers and greetings be upon Him. There is no might nor power except in God, the Most High, the Almighty. He suffices me. He is the best advocate. May God pray on our Master Muḥammad, His family and His companions and grant the peace."""
13538726,880-02 Tashṭīr Burdat al-madīḥ : manuscript / Aḥmad ibn Ḥamad al-Sharqāwī.,1,Title from folio 1a.
13538726,880-02 Tashṭīr Burdat al-madīḥ : manuscript / Aḥmad ibn Ḥamad al-Sharqāwī.,2,Romanization supplied by cataloger.
13538726,880-02 Tashṭīr Burdat al-madīḥ : manuscript / Aḥmad ibn Ḥamad al-Sharqāwī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm wa-bi-hi nastaʻīn. al-Ḥamdu lillāh mujrī aqlām al-tasṭīr bi-al-tashṭīr, wa-mursī sufun al-ʻazāyim bi-barr al-maqāṣid an ṭābaqa sābiq al-taqdīr, wa-sāʼiq khawāṭir al-ḥarakāt ilá qulūb dhawī al-tafkīr, wa-al-ṣalāh wa-al-salām ʻalá al-mamdūḥ fī al-Kitāb al-munīr bi-mā taḍammana min al-āyāt annahu al-bashīr al-nadhīr, wa-ʻalá ālihi wa-aṣḥābihi wa-ummatihi, al-ijābah min kull kabīr wa-ṣaghīr. Wa-baʻd, fa-yaqūlu al-ʻabd al-muḍṭarr ilá al-iḥsān, al-rājī nafaḥāt al-minnah wa-al-jūd wa-al-ḥanān, kabīr al-dhunūb wa-kathīr al-masāwī Aḥmad ibn Ḥamad ibn ʻUthmān al-Sharqāwī al-Ṣaʻīdī al-Jirjāwī, tābiʻ al-Shams al-Ḥifnāwī: Baynamā anā taʼihun fī tīh al-ghafalāt, lāhin lahwa al-ṣibā, maʻa ishtighāl al-raʼs bi-nadhīr hādim al-ladhdhāt, idh warada ʻalá khāṭirī tashṭīr Burdat al-madīḥ, naẓm al-Imām al-ʻārif billāh taʻālá, al-balīgh al-faṣīḥ al-Ustādh Sharaf al-Dīn Muḥammad al-Būṣīrī ..."""
13538726,880-02 Tashṭīr Burdat al-madīḥ : manuscript / Aḥmad ibn Ḥamad al-Sharqāwī.,4,Secundo folio: arkabu jawād al-himmah ḥīnan.
13538726,880-02 Tashṭīr Burdat al-madīḥ : manuscript / Aḥmad ibn Ḥamad al-Sharqāwī.,5,16.2 x 23 cm; written surface: 10.5 x 17 cm; 17 lines per page.
13538726,880-02 Tashṭīr Burdat al-madīḥ : manuscript / Aḥmad ibn Ḥamad al-Sharqāwī.,6,Binding: Unbound (in one quire).
13538726,880-02 Tashṭīr Burdat al-madīḥ : manuscript / Aḥmad ibn Ḥamad al-Sharqāwī.,7,"In good naskh script, in black ink, on white paper; with the verses of ""al-Burdah"" of al-Būṣīrī in red; catchwords."
13538726,880-02 Tashṭīr Burdat al-madīḥ : manuscript / Aḥmad ibn Ḥamad al-Sharqāwī.,8,"On folio 1a: ""Hādhā Tashṭīr Burdat al-madīḥ lil-Shaykh al-Imām al-ʻallāmah al-baḥr al-fahhāmah Sayyidī Aḥmad al-Sharqāwī ibn Ḥamad ibn ʻUthmān, tābiʻ al-Walī al-ʻārif billāh taʻālá al-Shams al-Ḥifnāwī."""
13538726,880-02 Tashṭīr Burdat al-madīḥ : manuscript / Aḥmad ibn Ḥamad al-Sharqāwī.,9,"al-Sharqāwī starts his poem with: Bismi al-Ilāhi mufīḍi al-jūdi wa-al-niʻami // badaʼtu naẓman ḥalá dhikran bi-kulli fami. And starts his ""Tashṭīr"" with: Amin tadhakkuri jīrānin bi-Dhī Salami // jazamta annaka maqṣūrun ʻalá al-alami. Wa-ʻindamā hājati al-dhikrá wa-lawʻatuhā // mazajta damʻan jará min muqlatin bi-dami. And ends it with: Mā rannaḥat ʻadhabāti al-bāni rīḥu ṣabā // wa-mā ṣabā qalbu mushtāqin ilá al-Ḥarami. Wa-mā atá ʻīdu waṣlin baʻda tafriqatin // wa-aṭraba al-ʻīsa ḥādī al-ʻīsi bi-al-naghami."
13538726,880-02 Tashṭīr Burdat al-madīḥ : manuscript / Aḥmad ibn Ḥamad al-Sharqāwī.,10,"Colophon: ""Tamma al-Tashṭīr al-mubārak ʻalá yad kātibihi al-faqīr Muḥammad al-Saʻūdī al-Yūnusī, wa-dhālika ḍaḥwat yawm al-Ithnayn al-mubārak, ḥādī ʻashar Ṣafar al-khayr alladhī huwa min shuhūr sanat 1195, khamsah wa-tisʻīn wa-miʼah wa-alf. Wa-kutiba bi-rasm fakhr al-Sādah al-Ashrāf al-muʻaẓẓamīn, nukhbat Āl Ṭāhā wa-Yāsīn, farʻ al-shajarah al-zakīyah wa-aḥsanuhā, wa-ṭirāz al-ʻiṣābah al-Hāshimīyah wa-ajmaluhā, al-Sharīf al-ṭāhir, ḥāwī al-kamālāt wa-al-mafākhir, al-Sayyid Muḥammad ibn al-marḥūm al-Sayyid Ibrāhīm, ḥafiẓahu Allāh. Āmīn."""
13538726,880-02 Tashṭīr Burdat al-madīḥ : manuscript / Aḥmad ibn Ḥamad al-Sharqāwī.,11,"Translation of the colophon: ""The blessed ""Tashṭīr"" is completed. Copied by the poor Muḥammad al-Saʻūdī al-Yūnusī, on Monday morning, 11 Ṣafar, 1195 [6 February, 1781], for al-Sayyid Muḥammad ibn al-marḥūm al-Sayyid Ibrāhīm, the pride of the glorious al-Sādah al-Ashrāf, the epitome of Āl Ṭāhā wa-Yāsīn, the most noble scion of the pure tree, and the choicest and the finest of the Hashemite clan, the righteous Sharīf, he who is full of perfection and splendor, may God protect him. Amen."""
13538734,880-02 al-Iqtiṣād fī kifāyat al-ʻiqād : manuscript / Aḥmad ibn al-ʻImād al-Aqfahsī.,1,Title from colophon.
13538734,880-02 al-Iqtiṣād fī kifāyat al-ʻiqād : manuscript / Aḥmad ibn al-ʻImād al-Aqfahsī.,2,Romanization supplied by cataloger.
13538734,880-02 al-Iqtiṣād fī kifāyat al-ʻiqād : manuscript / Aḥmad ibn al-ʻImād al-Aqfahsī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. Rabbi yassir. Yā Karīm. al-Ḥamdu lillāh alladhī yumajjadu // wa-fī al-samāʼi ʻarshuhu wa-ashhadu. Bi-annahu al-Wāḥidu lā maḥālah // wa-al-Muṣṭafá al-Rasūlu bil-dilālah ..."""
13538734,880-02 al-Iqtiṣād fī kifāyat al-ʻiqād : manuscript / Aḥmad ibn al-ʻImād al-Aqfahsī.,4,Secundo folio: ʻalá ṣidāqin minhu bi-al-tahlīli.
13538734,880-02 al-Iqtiṣād fī kifāyat al-ʻiqād : manuscript / Aḥmad ibn al-ʻImād al-Aqfahsī.,5,15.2 x 20.7 cm; written surface: 10.5 x 16 cm; 17 lines per page.
13538734,880-02 al-Iqtiṣād fī kifāyat al-ʻiqād : manuscript / Aḥmad ibn al-ʻImād al-Aqfahsī.,6,Binding: Unbound (in two quires).
13538734,880-02 al-Iqtiṣād fī kifāyat al-ʻiqād : manuscript / Aḥmad ibn al-ʻImād al-Aqfahsī.,7,"In good naskh script, in black ink, on white paper; markings in red; some notes on the margins; catchwords."
13538734,880-02 al-Iqtiṣād fī kifāyat al-ʻiqād : manuscript / Aḥmad ibn al-ʻImād al-Aqfahsī.,8,Leaf 16 is blank; text folios 1b-15b.
13538734,880-02 al-Iqtiṣād fī kifāyat al-ʻiqād : manuscript / Aḥmad ibn al-ʻImād al-Aqfahsī.,9,"Brockelmann gives the title as: ""al-Iqtiṣād fī kifāyat al-ʻiqād"" and ""al-Iqtiṣād fī kifāyat al-ʻuqqād"" (GAL: G II 94; S II 111,17)."
13538734,880-02 al-Iqtiṣād fī kifāyat al-ʻiqād : manuscript / Aḥmad ibn al-ʻImād al-Aqfahsī.,10,"On folio 1a: ""Hādhā kitāb fīhi Naẓm al-iqtiṣād fī kifāyat inʻiqād [al-ʻiqād]. Ghafara Allāh li-kātibihi. Taʼlīf al-Shaykh al-Imām, al-ʻālim al-ʻallāmah, waḥīd dahrihi wa-farīd ʻaṣrih, awḥad mashāyikh al-zamān, Shihāb al-Dīn, Abī al-ʻAbbās, Aḥmad ibn al-Shaykh al-ʻallāmah ʻImād al-Dīn, ʻImād al-Aqfahsī al-Shāfiʻī."""
13538734,880-02 al-Iqtiṣād fī kifāyat al-ʻiqād : manuscript / Aḥmad ibn al-ʻImād al-Aqfahsī.,11,"On folio 1a: Two ownership notes, as follows: ""Tamallaka hādhihi al-nuskhah ʻAbd al-Qādir Shaʻbān al-Ṣiddīq."" ""Min niʻam Allāh ʻalá ʻAbdihi al-faqīr ʻAbd al-Qādir al-Maḥallī al-Ṣiddīqī."""
13538734,880-02 al-Iqtiṣād fī kifāyat al-ʻiqād : manuscript / Aḥmad ibn al-ʻImād al-Aqfahsī.,12,"On folio 15b: Ownership note: ""al-Ḥamdu lillāh. Min niʻam Allāh ʻalá ʻabdihi ʻAbd al-Qādir sibṭ ibn al-Ṣiddīq. ʻUfiya ʻanhu bi-mannih. Āmīn."""
13538734,880-02 al-Iqtiṣād fī kifāyat al-ʻiqād : manuscript / Aḥmad ibn al-ʻImād al-Aqfahsī.,13,"On folio 16b: Ownership note: ""al-Ḥamdu lillāh. Min niʻam Allāh ʻalá ʻabdihi al-faqīr ʻAbd al-Qādir al-Anṣārī al-Maḥallī al-Ṣiddīqī."""
13538734,880-02 al-Iqtiṣād fī kifāyat al-ʻiqād : manuscript / Aḥmad ibn al-ʻImād al-Aqfahsī.,14,"Colophon: The poem ends with: ""... Wa-Ibnu al-ʻImādi ṭālibun min Dhī al-Karam // wa-Dhī al-Jalāl wa-al-Kamāl fī al-qidam. Luṭfan bi-hi fī sāyiri al-awqāt // wa-raḥmatan taʻummu fī al-mamāti. Tamma Naẓm al-Iqtiṣād fī kifāyat al-ʻiqād."""
13538734,880-02 al-Iqtiṣād fī kifāyat al-ʻiqād : manuscript / Aḥmad ibn al-ʻImād al-Aqfahsī.,15,"Translation of the colophon: The poem ends with:""... Ibn al-ʻImād asks the Generous One // the Glorious and Perfect one of yore. For kindness in all times // and abundant mercy after death. The poem 'al-iqtiṣād fī kifāyat al-ʻiqād' is completed."""
13538745,880-02 Sharḥ al-Iqtiṣād fī kifāyat al-ʻiqād : manuscript / al-Ḥasan ibn Muḥammad al-Nassāb.,1,Title supplied by cataloger.
13538745,880-02 Sharḥ al-Iqtiṣād fī kifāyat al-ʻiqād : manuscript / al-Ḥasan ibn Muḥammad al-Nassāb.,2,Romanization supplied by cataloger.
13538745,880-02 Sharḥ al-Iqtiṣād fī kifāyat al-ʻiqād : manuscript / al-Ḥasan ibn Muḥammad al-Nassāb.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. Allāhumma ṣalli ʻalá Sayyidinā Muḥammad wa-ālihi wa-ṣaḥbihi wa-sallim. al-Ḥamdu lillāh alladhī khalaq al-khalq bi-qudratih, wa-dabbar al-ashyāʼ bi-ḥikmatih, wa-khalaqa Ādam fa-aḥsana taqwīm ṣūratih, wa-istakhraja al-ʻibād min ʻunṣurihi wa-dhurrīyatih, wa-jaʻalahum shuʻūban wa-qabāʼila li-yataʻārafū, wa-ʻarrafahum bi-waḥdānīyatih, fa-man ittaqāhu wa-khashiyahu askanahu dāra karāmatih, wa-man ʻaṣāhu wa-khālafahu sāqahu li-niqmatih, fa-minhum shaqī wa-saʻīd, wa-qarīb min bābihi wa-baʻīd ... Wa-baʻd, yaqūlu al-ʻabd al-faqīr ilá raḥmat rabbihi al-karīm al-wahhāb, al-Sharīf al-Ḥasan al-Ḥasanī al-Shāfiʻī al-Nassāb ibn Muḥammad ibn Ayyūb ... ibn al-Ḥasan al-Sibṭ ibn Amīr al-Muʼminīn ʻAlī ibn Abī Ṭālib ... min Fāṭimah al-Zahrāʼ, ibnat Sayyid al-Mursalīn wa-Khātim al-Nabīyīn, Muḥammad, ṣallá Allāh ʻalayhi wa-sallam, wa-ʻalayhim ajmaʻīn, innahu istakhāra Allāh taʻālá fī jamʻ sharḥ ʻalá mā naẓamahu al-Imām al-ʻālim al-ʻallāmah Shihāb al-Dīn Aḥmad ibn al-ʻImād [...] al-Aqfahsī al-Shāfiʻī ... alladhī wa-samahu bi-al-Iqtiṣād fī kifāyat al-ʻiqād, li-yaḥsula al-kashf ʻan mushkilih wa-mubhamih, maʻa mā aḍummu ilayhi ... min al-ziyādāt allatī lā budda minhā li-ṭālibih ..."""
