bib,title,note_num,note
3498754,Miftāḥ fī al-balāghah : al-qism al-thālith min al-Kitāb fī ʻilm al-maʻānī wa-al-bayān / lil-Sakkākī. -- 1324.,3,"Islamic binding, in black, with flap."
3498759,Ghamz ʻuyūn al-baṣāʾir ʻalá maḥāsin Kitāb al-ashbāh wa-al-naẓāʾir / Aḥmad ibn Muḥammad al-Ḥamawī al-Ḥanafī. -- 1657.,1,Small ʻunwān.
3498759,Ghamz ʻuyūn al-baṣāʾir ʻalá maḥāsin Kitāb al-ashbāh wa-al-naẓāʾir / Aḥmad ibn Muḥammad al-Ḥamawī al-Ḥanafī. -- 1657.,2,"Islamic binding, in brown, flap missing."
3500169,al-Fatāwā al-Ẓahīrīyah. -- 1562 or 3.,1,"Islamic binding, in brown, with flap; in case."
3500175,Kitāb al-īḍāḥ fī sharḥ al-iṣlāḥ / lil-ʻalāmah Shams al-Dīn Aḥmad ibn Sulaymān al-shahīr bi-Ibn Kemalpashā. -- 1549.,1,Also known as: Īḍāḥ al-iṣlāḥ.
3500175,Kitāb al-īḍāḥ fī sharḥ al-iṣlāḥ / lil-ʻalāmah Shams al-Dīn Aḥmad ibn Sulaymān al-shahīr bi-Ibn Kemalpashā. -- 1549.,2,Some marginalia.
3500175,Kitāb al-īḍāḥ fī sharḥ al-iṣlāḥ / lil-ʻalāmah Shams al-Dīn Aḥmad ibn Sulaymān al-shahīr bi-Ibn Kemalpashā. -- 1549.,3,Islamic binding
3500184,Sharḥ al-Farāʾiḍ al-Sirājīyah. -- 1853 or 4.,1,"Islamic binding, paper-covered, with flap."
3500184,Sharḥ al-Farāʾiḍ al-Sirājīyah. -- 1853 or 4.,2,With: 1 other title.
3500187,Kaide-yi musaleler. -- [17-- or 18--].,1,"Islamic binding, paper-covered, with flap."
3500187,Kaide-yi musaleler. -- [17-- or 18--].,2,With: 1 other title.
3500193,Sharḥ musammá bi-kitāb al-taḥqīq / ʻAlāʾ al-Dīn ʻAbd al-ʻAzīz ibn Aḥmad ibn Muḥammad al-Bukhārī. -- 1611 or 12.,1,Also known as: Ghāyat al-taḥqīq.
3500193,Sharḥ musammá bi-kitāb al-taḥqīq / ʻAlāʾ al-Dīn ʻAbd al-ʻAzīz ibn Aḥmad ibn Muḥammad al-Bukhārī. -- 1611 or 12.,2,"Islamic binding, in brown, with flap."
3500202,Durr al-afkār fī nahj al-mukhtār fī qirāʾāt al-aʾimmah al-ʻasharah fī jamīʻ al-aʻṣār wa-al-amṣār / li-Muḥammad ibn Aḥmad al-ʻAwfī. -- 1686.,1,"Marginalia, especially preceding and following the work."
3500211,[Risālat al-qirāʾat] / ʻAlī al-Manṣūrī. -- 1870 or 71.,1,Crudely illuminated headings.
3500211,[Risālat al-qirāʾat] / ʻAlī al-Manṣūrī. -- 1870 or 71.,2,"Islamic binding, in black, with flap."
3500219,Kitāb al-shifāʾ fī taʻrīf ḥuqūq al-Muṣṭafá / Abū al-Faḍl ʻIyāḍ ibn Musá ibn ʻIyāḍ al-Yaḥsubī. -- [17-- or 18--].,1,"Islamic binding, in brown, with flap."
3500222,Kitāb ʻawārif al-maʻārif / taṣnīf ... Shihāb al-Dīn ʻUmar ibn Muḥammad ibn ʻAbd Allāh al-Suhrawardī. -- 1276.,1,Partially-vocalized naskhī.
3500222,Kitāb ʻawārif al-maʻārif / taṣnīf ... Shihāb al-Dīn ʻUmar ibn Muḥammad ibn ʻAbd Allāh al-Suhrawardī. -- 1276.,2,Illuminated ʻunwān.
3500222,Kitāb ʻawārif al-maʻārif / taṣnīf ... Shihāb al-Dīn ʻUmar ibn Muḥammad ibn ʻAbd Allāh al-Suhrawardī. -- 1276.,3,"Islamic binding, in brown, with flap."
3500230,Kamāl al-ṣidq wa-al-iʻtiqād fī al-radd ʻalá ahl al-zaygh wa-al-ilḥād / taʾlīf ... Muḥammad Badr al-Dīn al-Qarāfī. -- [16--].,1,Turkish naskhī.
3500230,Kamāl al-ṣidq wa-al-iʻtiqād fī al-radd ʻalá ahl al-zaygh wa-al-ilḥād / taʾlīf ... Muḥammad Badr al-Dīn al-Qarāfī. -- [16--].,2,With: 21 other titles.
3500234,Ḥilyat al-ibtihāj bi-qiṣṣat al-miʻrāj / natījah ... Muḥammad Badr al-Dīn ibn Yaḥyá ibn ʻUmar ibn Aḥmad ibn Yūnus al-Qarāfī al-Mālikī al-Anṣārī. -- [16--].,1,With: 21 other titles.
3500245,"Tawālī [i.e., Ṭawāliʻ] al-minaḥ fī asmāʾ thimār al-nakhl wa-rutbat [i.e., ruṭbat] al-balakh [i.e., balaḥ] / taʾlīf ... al-Qarāfī al-Mālikī al-Anṣārī. -- [16--].",1,With: 21 other titles.
3500248,Kitāb al-awrād al-maʾthūrah wa-al-adʻīyah al-mashkūrah / taʾlīf ... Muḥammad Bad[r] al-Dīn ibn Yaḥyá ibn ʻUmar ibn Aḥmad ibn Yūnus al-Qarāfī al-Mālikī al-Anṣārī. -- [16--].,1,With: 21 other titles.
3500254,Taḥrīr al-taqrīr fī kashf ma[s]ʾalat al-taṣyīr / taʾlīf ... Badr al-Dīn al-Qarāfī al-Mālikī. -- [16--].,1,With: 21 other titles.
3500257,al-Risālah fī al-tafḍīl bayna al-Sayyidah Fāṭimah bint al-Nabī wa-bayna al-Sayyidah ʻĀʾishah bint Abī Bakr al-Ṣiddīq zawj al-Nabī / taʾlīf ... Muḥammad Badr al-Dīn al-Qarāfī al-Mālikī. -- [16--].,1,With: 21 other titles.
3500262,al-Risālah fī bayān ḥukm al-ḥakam al-ṣādir min ghayr daʻwá wa-tarāfuʻ / taʾlīf ... Muḥammad Badr al-Dīn al-Qarāfī al-Mālikī. -- [16--].,1,With: 21 other titles.
3500269,Taḥrīr al-farīd fī taḥqīq al-tawkīd wa-al-taʾkīd / taʾlīf ... Muḥammad Badr al-Dīn al-Qarāfī al-Mālikī. -- [16--].,1,With: 21 other titles.
3500279,al-Risālah fī ziyādat Ibn Shaʻbān / min inshāʾ...Muḥammad Badr al-Dīn ibn Yaḥyá al-Qarāfī al-Mālikī. -- [16--].,1,With: 21 other titles.
3500285,"Badhl al-naṣīḥah wa-al-minjah [i.e., minḥah] fī ʻadam al-ʻazl min al-waẓīf bi-ghayr junḥah / taʾlīf ... Muḥammad Badr al-Dīn ibn Yaḥyá al-Qarāfī al-Mālikī al-Anṣārī. -- [16--].",1,With: 21 other titles.
3500291,Risālah fiqhīyah / taʾlīf ... Muḥammad Badr al-Dīn ibn Yaḥyá al-Qarāfī al-Mālikī. -- [16--].,1,With: 21 other titles.
3500294,al-Qawl al-nājiz fī ḥadīth māʻiz / taʾlīf ... Muḥammad Badr al-Dīn ibn Yaḥyá al-Qarāfī al-Mālikī al-Anṣārī. -- 1623.,1,With: 21 other titles.
3500298,al-Qawl al-maqbūl fī mā yuddaʻā fīh bi-al-majhūl / Ṣāliḥ al-Bulqīnī al-Shāfiʻī. -- [16--].,1,With: 21 other titles.
3500303,Zahr al-ʻarīsh fī taḥrīm akl al-ḥashīsh / taʼlīf ... Badr al-Dīn al-Zarkashī al-Shāfiʻī. -- [16--].,1,With: 21 other titles.
3500308,al-Qawl al-aḥmad fī farq bayna waʻada wa-awʻada wa-ṣafada wa-aṣfada / taʾlīf ... Muḥammad Badr al-Dīn ibn Yaḥyá al-Qarāfī al-Mālikī. -- 1623.,1,With: 21 other titles.
3500317,Risālah fī al-rizq al-aḥbāsī al-wāqiʻ al-khiṣām fīhā bi-al-Ashmūnayn / taʾlīf ... Muḥammad Badr al-Dīn al-Qarāfī al-Mālikī. -- 1623.,1,With: 21 other titles.
3500328,Inʻām Allāh subḥānahu ʻalá al-anām bi-faḍl shaʾn ʻāshūrāʾ bayna al-ayyām / taʾlīf ... Muḥammad Badr al-Dīn al-Qarāfī al-Mālikī. -- [16--].,1,With: 21 other titles.
3500332,Kitāb sharaf al-badr fī faḍāʾil sūrat Innā anzalnāhu fī laylat al-Qadr / taʾlīf ... [Muḥammad ibn] Yaḥyá Badr al-Dīn al-Qarāfī. -- [16--].,1,With: 21 other titles.
3500345,Risālah fī tafsīr qawlihi taʻālá fī sūrat Hūd liyablūkum ayyukum aḥsanu wa-fī qawlihi fī naẓīrihā fī sūrat al-mulk / taʾlīf ... Muḥammad Badr al-Dīn al-Qarāfī al-Mālikī al-Anṣārī. -- [16--].,1,With: 21 other titles.
3500354,al-Jawāhir al-muntathirah fī hibat al-sayyid li-umm al-walad al-mudabbarah / taʾlīf ... Muḥammad Badr al-Dīn al-Qarāfī al-Mālikī al-Anṣārī. -- [16--].,1,With: 21 other titles.
3500361,Taḥqīq al-ibānah fī ṣiḥḥat isqāṭ mā lam yajib min al-ḥiḍānah / taʾlīf ... Muḥammad Badr al-Dīn. -- [16--].,1,With: 21 other titles.
3500367,Iḥkām al-taḥqīq bi-aḥkām al-taʻlīq / taʾlīf ... Muḥammad Badr al-Din ibn Yaḥyá al-Qarāfī al-Mālikī al-Anṣārī. -- 1602.,1,With: 21 other titles.
3501587,[Sharḥ ʻalá al-Risālah al-Ḥusaynīyah fī fann al-ādāb]. -- 1712.,1,Large nastaʻlīq.
3501587,[Sharḥ ʻalá al-Risālah al-Ḥusaynīyah fī fann al-ādāb]. -- 1712.,2,"Islamic binding, in brown, with flap."
3501587,[Sharḥ ʻalá al-Risālah al-Ḥusaynīyah fī fann al-ādāb]. -- 1712.,3,Some marginalia.
3501587,[Sharḥ ʻalá al-Risālah al-Ḥusaynīyah fī fann al-ādāb]. -- 1712.,4,With: 10 other titles.
3501595,Risālah fī ʻilm al-ādāb. -- [18--].,1,Brockelmann gives title as: Risālah fī ʻilm ādāb al-baḥth.
3501595,Risālah fī ʻilm al-ādāb. -- [18--].,2,Medium naskhī.
3501595,Risālah fī ʻilm al-ādāb. -- [18--].,3,"Islamic binding, in brown, with flap."
3501595,Risālah fī ʻilm al-ādāb. -- [18--].,4,With: 10 other titles.
3501606,[Sharḥ al-Risālah fī ʻilm ādāb al-baḥth]. -- 1712.,1,Medium nastaʻlīq.
3501606,[Sharḥ al-Risālah fī ʻilm ādāb al-baḥth]. -- 1712.,2,"Islamic binding, in brown, with flap."
3501606,[Sharḥ al-Risālah fī ʻilm ādāb al-baḥth]. -- 1712.,3,With: 10 other titles.
3501670,Kitāb al-nikāḥ. -- [17--].,1,"Large, bold Chinese naskhī."
3501670,Kitāb al-nikāḥ. -- [17--].,2,"Islamic binding, in brown, with flap."
3501670,Kitāb al-nikāḥ. -- [17--].,3,Profuse marginalia; bound and laid-in notes and glosses.
3501681,[al-Ḥāshiyah al-qadīmah al-Jalālīyah]. -- 1618.,1,"Small, hasty nastaʻlīq."
3501681,[al-Ḥāshiyah al-qadīmah al-Jalālīyah]. -- 1618.,2,"Islamic binding, in brown, with flap."
3501681,[al-Ḥāshiyah al-qadīmah al-Jalālīyah]. -- 1618.,3,Considerable marginalia.
3502205,[Khayr al-qalāʾid bi-sharḥ jawāhir al-ʻAqāʾid]. -- [17--].,1,Title from Ahlwardt.
3502205,[Khayr al-qalāʾid bi-sharḥ jawāhir al-ʻAqāʾid]. -- [17--].,2,Small naskhī and nastaʻlīq.
3502205,[Khayr al-qalāʾid bi-sharḥ jawāhir al-ʻAqāʾid]. -- [17--].,3,Date supplied inside front cover in modern hand: A.H. 1249 (A.D. 1833 or 4).
3502205,[Khayr al-qalāʾid bi-sharḥ jawāhir al-ʻAqāʾid]. -- [17--].,4,"Marginalia, mostly in the first half."
3502214,Ayyuhā al-walad / Abi Ḥāmid Muḥammad ibn Muḥammad al-Ghazzālī. -- [16--?].,1,Large naskhī.
3502214,Ayyuhā al-walad / Abi Ḥāmid Muḥammad ibn Muḥammad al-Ghazzālī. -- [16--?].,2,"Islamic binding, paper-covered, with flap."
3502214,Ayyuhā al-walad / Abi Ḥāmid Muḥammad ibn Muḥammad al-Ghazzālī. -- [16--?].,3,With: 3 other titles.
3502228,Taʻlīm al-mutaʻallim fī ṭarīq al-taʻallum. -- [16--].,1,Brockelmann gives title as: Taʻlīm al-mutaʻallim li-taʻallum ṭarīq al-ʻilm.
3502228,Taʻlīm al-mutaʻallim fī ṭarīq al-taʻallum. -- [16--].,2,Large naskhī.
3502228,Taʻlīm al-mutaʻallim fī ṭarīq al-taʻallum. -- [16--].,3,"Islamic binding, paper-covered, with flap."
3502228,Taʻlīm al-mutaʻallim fī ṭarīq al-taʻallum. -- [16--].,4,With: 3 other titles.
3502238,Qaṣīdat amālī. -- [18--].,1,Also known as: Badʾ al-amālī; and al-Qaṣīdah al-lāmīyah fī al-tawhīd.
3502238,Qaṣīdat amālī. -- [18--].,2,Fully-vocalized medium naskhī.
3502238,Qaṣīdat amālī. -- [18--].,3,"Islamic binding, paper-covered, with flap."
3502238,Qaṣīdat amālī. -- [18--].,4,Some marginalia.
3502238,Qaṣīdat amālī. -- [18--].,5,With: 3 other titles.
3502247,Kanz al-daqāʾiq / Abū al-Barakāt ʻAbd Allāh ibn Aḥmad ibn Maḥmūd al-Nasafī. -- [ca. 14--].,1,"Medium, vocalized naskhī."
3502247,Kanz al-daqāʾiq / Abū al-Barakāt ʻAbd Allāh ibn Aḥmad ibn Maḥmūd al-Nasafī. -- [ca. 14--].,2,"Islamic binding, in brown, with flap."
3502247,Kanz al-daqāʾiq / Abū al-Barakāt ʻAbd Allāh ibn Aḥmad ibn Maḥmūd al-Nasafī. -- [ca. 14--].,3,Profuse marginalia and interlinear notes.
3502258,Tanbīh al-ghāfilīn / Naṣr ibn Muḥammad ibn Ibrāhīm al-Samarqandī. -- 1326?,1,"Medium, partially-vocalized naskhī."
3502258,Tanbīh al-ghāfilīn / Naṣr ibn Muḥammad ibn Ibrāhīm al-Samarqandī. -- 1326?,2,"Islamic binding, paper-covered, with flap."
3504122,Mabāriq al-azhār fī sharḥ Mashāriq al-anwār / ʻAbd al-Laṭīf ibn ʻAbd al-ʻAzīz al-maʻrūf bi-Ibn al-Malak. -- [16--].,1,Medium nastaʻlīq.
3504128,[Mabāriq al-azhār fī sharḥ Mashāriq al-anwār] / ʻAbd al-Laṭīf ibn ʻAbd al-ʻAzīz al-maʻrūf bi-Ibn al-Malak. -- 1599.,1,"Small, hasty nastaʻlīq."
3504128,[Mabāriq al-azhār fī sharḥ Mashāriq al-anwār] / ʻAbd al-Laṭīf ibn ʻAbd al-ʻAzīz al-maʻrūf bi-Ibn al-Malak. -- 1599.,2,Occasional marginalia.
3504133,Majālis al-abrār wa-masālik al-akhyār / lil-shaykh Aḥmad al-Rūmī. -- 1727.,1,Mach gives author as: Aḥmad ibn ʻAbd al-Qādir al-Rūmī al-Aqḥiṣārī.
3504133,Majālis al-abrār wa-masālik al-akhyār / lil-shaykh Aḥmad al-Rūmī. -- 1727.,2,"Small, neat naskhī."
3504133,Majālis al-abrār wa-masālik al-akhyār / lil-shaykh Aḥmad al-Rūmī. -- 1727.,3,Crude ʻunwān; gold used in introduction.
3504133,Majālis al-abrār wa-masālik al-akhyār / lil-shaykh Aḥmad al-Rūmī. -- 1727.,4,Rare marginalia.
3504138,Rawḍat al-ʻulamāʾ wa-nuzhat al-fuḍalāʾ. -- 1418?,1,"Medium, old naskhī."
3504138,Rawḍat al-ʻulamāʾ wa-nuzhat al-fuḍalāʾ. -- 1418?,2,"Islamic binding, in brown, flap missing."
3504138,Rawḍat al-ʻulamāʾ wa-nuzhat al-fuḍalāʾ. -- 1418?,3,Parts of the last leaf missing.
3504142,Multaqá al-abḥur / Ibrāhīm ibn Muḥammad al-Ḥalabī. -- 1548.,1,Small nastaʻlīq.
3504142,Multaqá al-abḥur / Ibrāhīm ibn Muḥammad al-Ḥalabī. -- 1548.,2,"Islamic binding, in black, with flap."
3504142,Multaqá al-abḥur / Ibrāhīm ibn Muḥammad al-Ḥalabī. -- 1548.,3,"Profuse marginalia, including laid-in and tipped-in glosses."
3504148,Duʻāʾ al-karb. -- [17--?].,1,Title could read: Duʻāʾ al-kurab.
3504148,Duʻāʾ al-karb. -- [17--?].,2,"Very hasty, medium naskhī."
3504148,Duʻāʾ al-karb. -- [17--?].,3,With: 2 other titles.
3504151,[Duʻāʾ]. -- [17--?].,1,Hasty naskhī.
3504151,[Duʻāʾ]. -- [17--?].,2,With: 2 other titles.
3504162,al-Jāmiʻ al-ṣaḥīḥ : al-juz[ʾ] al-thānī / Muḥammad ibn Ismāʻīl ibn Ibrāhīm ibn Mughīrah al-Bukhārī. -- 1443.,1,Large naskhī.
3504162,al-Jāmiʻ al-ṣaḥīḥ : al-juz[ʾ] al-thānī / Muḥammad ibn Ismāʻīl ibn Ibrāhīm ibn Mughīrah al-Bukhārī. -- 1443.,2,Occasional marginalia.
3504162,al-Jāmiʻ al-ṣaḥīḥ : al-juz[ʾ] al-thānī / Muḥammad ibn Ismāʻīl ibn Ibrāhīm ibn Mughīrah al-Bukhārī. -- 1443.,3,With: 2 other titles.
3504166,Jāmiʻ al-fatāwá. -- 1606.,1,"Medium, hasty naskhī."
3504166,Jāmiʻ al-fatāwá. -- 1606.,2,Text preceded by 1 page of notes and table of contents; followed by religious poems in Persian.
3504166,Jāmiʻ al-fatāwá. -- 1606.,3,With: 2 other titles.
3504168,[Risālah fī al-kitāb wa-al-sunnah wa-al-ijmāʻ]. -- [ca. 1606?].,1,"Hasty, small naskhī."
3504168,[Risālah fī al-kitāb wa-al-sunnah wa-al-ijmāʻ]. -- [ca. 1606?].,2,Possibly incomplete.
3504168,[Risālah fī al-kitāb wa-al-sunnah wa-al-ijmāʻ]. -- [ca. 1606?].,3,With: 2 other titles.
3504170,[Risālah fī ṭarīq ahl al-bidʻah]. -- [17--].,1,"Text preceded by table of sects; followed by 3 leaves of notes, some in Persian."
3504170,[Risālah fī ṭarīq ahl al-bidʻah]. -- [17--].,2,With: 2 other titles.
3504175,[Ḥāshiyah ʻalá Sharḥ al-Taftāzānī]. -- 1745.,1,Small naskhī.
3504178,[Shams al-maʻārif wa-laṭāʾif al-ʻawārif] / Muḥyī al-Dīn Abū al-ʻAbbās ... al-Qurashī al-Būnī. -- [16--?].,1,"Medium, neat naskhī."
3504178,[Shams al-maʻārif wa-laṭāʾif al-ʻawārif] / Muḥyī al-Dīn Abū al-ʻAbbās ... al-Qurashī al-Būnī. -- [16--?].,2,"Small, crude ʻunwān."
3504178,[Shams al-maʻārif wa-laṭāʾif al-ʻawārif] / Muḥyī al-Dīn Abū al-ʻAbbās ... al-Qurashī al-Būnī. -- [16--?].,3,Incomplete at the end.
3504188,Ifṣāḥ ʻalá al-kāfiyah wa-al-fātiḥah. -- [16--].,1,"Small, hasty naskhī."
3504194,al-Ḥirz al-thamīn lil-Ḥiṣn al-ḥaṣīn / ʻAlī ibn Sulṭān Muḥammad al-Harawī. -- 1791.,1,Small naskhī.
3504194,al-Ḥirz al-thamīn lil-Ḥiṣn al-ḥaṣīn / ʻAlī ibn Sulṭān Muḥammad al-Harawī. -- 1791.,2,"Islamic binding, in brown, with flap."
3504194,al-Ḥirz al-thamīn lil-Ḥiṣn al-ḥaṣīn / ʻAlī ibn Sulṭān Muḥammad al-Harawī. -- 1791.,3,Occasional marginalia.
3504196,Sharḥ wajīz ʻalá Urjūz[ah] fī al-uṣūl. -- [16--].,1,Authorship uncertain.
3504196,Sharḥ wajīz ʻalá Urjūz[ah] fī al-uṣūl. -- [16--].,2,"Islamic binding, paper-covered, with flap."
3504202,Anwār al-tanzīl wa-asrār al-taʼwīl. -- [17-- or 18--].,1,"Islamic binding, paper-covered, with flap."
3504202,Anwār al-tanzīl wa-asrār al-taʼwīl. -- [17-- or 18--].,2,Marginalia.
3504205,Ḥāshiyat Sāchaqlīzādah ʻalá Ṭāshkubrī min al-Ādāb. -- 1886.,1,Mach gives title as: Taʻlīqāt ʻalá matn wa-sharḥ Risālah Tāshkubrīzādah.
3504205,Ḥāshiyat Sāchaqlīzādah ʻalá Ṭāshkubrī min al-Ādāb. -- 1886.,2,"Islamic binding, in burgundy, with flap."
3504205,Ḥāshiyat Sāchaqlīzādah ʻalá Ṭāshkubrī min al-Ādāb. -- 1886.,3,With: 3 other titles.
3504205,Ḥāshiyat Sāchaqlīzādah ʻalá Ṭāshkubrī min al-Ādāb. -- 1886.,4,No. 2 of 2 items bound together.
3504210,Jāmiʻ al-fatāwá. -- [15-- or 16--].,1,"Author's name varies. He seems to have been a teacher in the town of Āgsherir (now Akşehir) in Konya province, Turkey."
3504210,Jāmiʻ al-fatāwá. -- [15-- or 16--].,2,"Islamic binding, paper-covered, with flap; front cover missing."
3504210,Jāmiʻ al-fatāwá. -- [15-- or 16--].,3,"6 leaves, blank or with unidentified notes, precede the text."
3504225,"al-Jamiʻ al-wajīz fī al-fatāwá / taṣnīf al-Imām ... Ḥāfiẓ al-Millah wa-al-Dīn Muḥammad ibn Muḥammad ibn Muḥammad al-Kurdī [iẹ,̣ al-Kardarī]. -- 1458.",1,Manuscript also has titles: Fatāwá al-Bazzāzī; and al-Fatāwá al-wajīz [sic].
3504225,"al-Jamiʻ al-wajīz fī al-fatāwá / taṣnīf al-Imām ... Ḥāfiẓ al-Millah wa-al-Dīn Muḥammad ibn Muḥammad ibn Muḥammad al-Kurdī [iẹ,̣ al-Kardarī]. -- 1458.",2,"Large, bold naskhī."
3504225,"al-Jamiʻ al-wajīz fī al-fatāwá / taṣnīf al-Imām ... Ḥāfiẓ al-Millah wa-al-Dīn Muḥammad ibn Muḥammad ibn Muḥammad al-Kurdī [iẹ,̣ al-Kardarī]. -- 1458.",3,"Islamic binding, in black, flap missing."
3504227,al-Muʻādil / ʻAbd al-Raḥīm ibn Abī Bakr ibn Sulaymān ... al-Marʻashī. -- 1757.,1,Small to minute naskhī.
3504227,al-Muʻādil / ʻAbd al-Raḥīm ibn Abī Bakr ibn Sulaymān ... al-Marʻashī. -- 1757.,2,"Islamic binding, in brown with gilt decoration, with flap."
3504232,Ṭarīqay al-qirāʾah / Chalabī Efendī Imām min Jāmiʻ Sulṭān Aḥmad Khān wa-al-khaṭīb min Jāmiʻ Sulṭān Muḥammad Khān. -- [17--].,1,Small naskhī.
3504232,Ṭarīqay al-qirāʾah / Chalabī Efendī Imām min Jāmiʻ Sulṭān Aḥmad Khān wa-al-khaṭīb min Jāmiʻ Sulṭān Muḥammad Khān. -- [17--].,2,Bound with 7 other titles. To view other titles search by call number: Arabic MSS suppl. 151
3504240,Rāʾīyah.  -- [16--?].,1,Brockelmann gives title as: ʻAqīlat atrab al-qaṣāʾid fī asnāʾ al-maqāṣid.
3504240,Rāʾīyah.  -- [16--?].,2,Small naskhī.
3504240,Rāʾīyah.  -- [16--?].,3,Bound with 7 other titles. To view other titles search by call number: Arabic MSS suppl. 151.
3504243,Ḥirz al-amānī wa-wajh al-tahānī. -- 1772?,1,Also known as: al-Shāṭibīyah.
3504243,Ḥirz al-amānī wa-wajh al-tahānī. -- 1772?,2,"Small, fully-vocalized naskhī."
3504243,Ḥirz al-amānī wa-wajh al-tahānī. -- 1772?,3,Bound with 7 other titles. To view other titles search by call number: Arabic MSS suppl. 151
3504253,[Durar al-ḥukkām fī sharḥ Ghurar al-aḥkām]. -- [Before 1722].,1,"Small, bold nastaʻlīq."
3504253,[Durar al-ḥukkām fī sharḥ Ghurar al-aḥkām]. -- [Before 1722].,2,Illuminated ʻunwān.
3504253,[Durar al-ḥukkām fī sharḥ Ghurar al-aḥkām]. -- [Before 1722].,3,"Islamic binding, in brown, with flap."
3504253,[Durar al-ḥukkām fī sharḥ Ghurar al-aḥkām]. -- [Before 1722].,4,"Substantial glosses, apparently those of al-Wānqūlī."
3504253,[Durar al-ḥukkām fī sharḥ Ghurar al-aḥkām]. -- [Before 1722].,5,"Laid-in: several sheets by different hands, mostly notes and commentaries."
