bib,title,num,type,note,review,reviewer
12270402,Devise des armes des chevaliers de la table ronde : lequels estoyent du tres renomme et verteux Artus Roy de la grand Bretaigne avecq la description de leurs armoires.,1,o,Modern title page in English bound in before original title page.,y,dm
12270402,Devise des armes des chevaliers de la table ronde : lequels estoyent du tres renomme et verteux Artus Roy de la grand Bretaigne avecq la description de leurs armoires.,2,o,Printed bookseller description pasted in on verso of rear flyleaf.,y,dm
12270402,Devise des armes des chevaliers de la table ronde : lequels estoyent du tres renomme et verteux Artus Roy de la grand Bretaigne avecq la description de leurs armoires.,3,o,"Layout: Single columns of varying length. Armorial entries begin with the name of the knight and a pen and ink drawing of his coat of arms in trick, followed by a descriptive paragraph,",y,dm
12270402,Devise des armes des chevaliers de la table ronde : lequels estoyent du tres renomme et verteux Artus Roy de la grand Bretaigne avecq la description de leurs armoires.,4,o,Script: secretary.,y,dm
12270402,Devise des armes des chevaliers de la table ronde : lequels estoyent du tres renomme et verteux Artus Roy de la grand Bretaigne avecq la description de leurs armoires.,5,o,Decoration: 177 pen and ink drawings in trick of coats of arms.,y,dm
12270402,Devise des armes des chevaliers de la table ronde : lequels estoyent du tres renomme et verteux Artus Roy de la grand Bretaigne avecq la description de leurs armoires.,6,o,Binding: eighteenth-century green velvet over boards; silver castle ornament mounted on front cover.,y,dm
12271499,"Purlie : a musical based on the play Purlie Victorious by Ossie Davis, [circa 1969] / lyrics by Peter Udell, music by Gary Geld, book by Davis-Rose-Udell.",1,o,"Cover: ""Pianists Copy.""",y,dm
12271830,De officio militari : and other works.,1,o,"Ownership inscription at top of first page: ""William Howard 1591.""",y,dm
12271830,De officio militari : and other works.,2,o,Bookseller's printed description pasted in on front pastedown.,y,dm
12271830,De officio militari : and other works.,3,o,Script: each work in a different professional book hand.,y,dm
12271830,De officio militari : and other works.,4,o,Decoration: Headings and initial letters in red and blue; decorated throughout with more than 270 emblazoned coats of arms in colors.,y,dm
12271830,De officio militari : and other works.,5,o,"Binding: modern parchment over boards, rebacked.",y,dm
12275458,Life of Alexander the great : and the Romance of Troas.,1,o,"Ownership inscription and drawing of arms of ""Alessandro dale Carte"" on rear flyleaf.",y,dm
12275458,Life of Alexander the great : and the Romance of Troas.,2,o,Bookplate of Sir Thomas Phillipps on front pastedown; Phillipps MS number inscribed on recto of f1.,y,dm
12275458,Life of Alexander the great : and the Romance of Troas.,3,o,Layout: single columns of variable length.,y,dm
12275458,Life of Alexander the great : and the Romance of Troas.,4,o,Script: Italian cursive bookhand.,y,dm
12275458,Life of Alexander the great : and the Romance of Troas.,5,o,Decoration: Rubricated (ff. 1-91 only).,y,dm
12275458,Life of Alexander the great : and the Romance of Troas.,6,o,"Binding: nineteenth-century half-calf, rebacked.",y,dm
12275553,Historia ecclesiastica gentis Anglorum.,1,o,Numerous marginal notes in contemporary and later hands.,y,dm
12275553,Historia ecclesiastica gentis Anglorum.,2,o,"Bound with: parchment leaf of accounts kept by Robert de Staynford, steward of Lady Idoyne Percy, wife of Henry, Lord Percy (d. 1365).",y,dm
12275553,Historia ecclesiastica gentis Anglorum.,3,o,"Laid in: manuscript fragment, on paper, of a contract, in English (ca. 1574), formerly the back pastedown.",y,dm
12275553,Historia ecclesiastica gentis Anglorum.,4,o,Layout: single columns of 42 lines.,y,dm
12275553,Historia ecclesiastica gentis Anglorum.,5,o,Script: gothic text hand.,y,dm
12275553,Historia ecclesiastica gentis Anglorum.,6,o,"Decoration: Rubricated. Numerous penwork initials and line fillers in red and blue ink. Ten larger illuminated initials, gilt and red and blue ink.",y,dm
12275553,Historia ecclesiastica gentis Anglorum.,7,o,Binding: original oak boards covered in pink doeskin; remains of clasps.,y,dm
12277913,Agreement between Bromehill priory and the town of Thetford.,1,o,Docketed in a sixteenth-century? hand: the indentur of Bromehyll ffeyes.,y,dm
12277913,Agreement between Bromehill priory and the town of Thetford.,2,o,"Annotated in a later hand, possibly that of the Norfolk antiquary Thomas Martin.",y,dm
12277913,Agreement between Bromehill priory and the town of Thetford.,3,o,Layout: single column of 26 lines. Head of document indented.,y,dm
12277913,Agreement between Bromehill priory and the town of Thetford.,4,o,Script: secretary script.,y,dm
12277913,Agreement between Bromehill priory and the town of Thetford.,5,o,"With: Seal of the Prior and Canons of Bromehill Priory, in green wax, containing a pyramid between a star, below, and a crescent moon, above.",y,dm
12277947,Acquittance for Edward Greville.,1,o,Docketed in later hands.,y,dm
12277947,Acquittance for Edward Greville.,2,o,Attached seal (worn).,y,dm
12278248,Indenture between Thomas Tuddenham and Edward Grimston.,1,o,Indented at head of document with chirographic letters.,y,dm
12278248,Indenture between Thomas Tuddenham and Edward Grimston.,2,o,Signed: sign manual of Edward Grimston at end of text.,y,dm
12278248,Indenture between Thomas Tuddenham and Edward Grimston.,3,o,"Signed: document signed by the scribe, ""Brampton.""",y,dm
12278248,Indenture between Thomas Tuddenham and Edward Grimston.,4,o,Docketed in a later hand.,y,dm
12278248,Indenture between Thomas Tuddenham and Edward Grimston.,5,o,Seal: red wax seal with the crest of Edward Grimston (damaged).,y,dm
12278248,Indenture between Thomas Tuddenham and Edward Grimston.,6,o,Layout: Single column of fifteen lines.,y,dm
12278248,Indenture between Thomas Tuddenham and Edward Grimston.,7,o,Script: anglicana.,y,dm
12279528,Grant of a crest to Robert Revell of Shorlonglegge.,1,o,"Signed: ""Norrey King of Arms of the north.""",y,dm
12279528,Grant of a crest to Robert Revell of Shorlonglegge.,2,o,Seals of William Fellow and of the office of Norroy King of Arms suspended from document.,y,dm
12279528,Grant of a crest to Robert Revell of Shorlonglegge.,3,o,Layout: single column of 20 lines.,y,dm
12279528,Grant of a crest to Robert Revell of Shorlonglegge.,4,o,Script: secretary script.,y,dm
12279528,Grant of a crest to Robert Revell of Shorlonglegge.,5,o,"Decoration: Portrait figure of Norrey King of Arms within the initial ""T,"" in full color; illustration of Revell's coat of arms with the newly granted crest filling left margin, in full color; floral border, top and right margins, in full color.",y,dm
12279707,"Letter, 1560 September 10, Schleswig-Holstein, to Elizabeth I, Queen of England.",1,o,"Signed: ""Adolf Holsatia Dux,"" with monogram SH as the initial letter of the second word.",y,dm
12279707,"Letter, 1560 September 10, Schleswig-Holstein, to Elizabeth I, Queen of England.",2,o,Annotated with probable catalog number (Phillipps?): 33068.,y,dm
12279707,"Letter, 1560 September 10, Schleswig-Holstein, to Elizabeth I, Queen of England.",3,o,Seal: pendant red wax seal of Duke Adolf.,y,dm
12279707,"Letter, 1560 September 10, Schleswig-Holstein, to Elizabeth I, Queen of England.",4,o,Layout: single column of 14 lines.,y,dm
12279707,"Letter, 1560 September 10, Schleswig-Holstein, to Elizabeth I, Queen of England.",5,o,Script: Italic.,y,dm
12280357,Prayer roll in Latin.,1,o,"Probably written for the use of a man named Thomas, as that name is inserted in several passages.",y,dm
12280357,Prayer roll in Latin.,2,o,Layout: single column.,y,dm
12280357,Prayer roll in Latin.,3,o,Script: gothic script.,y,dm
12280357,Prayer roll in Latin.,4,o,Decoration: Rubricated. Two initials with marginal penwork decoration.,y,dm
12280444,Prayer roll in Middle English with passages in Latin.,1,o,Layout: single column.,y,dm
12280444,Prayer roll in Middle English with passages in Latin.,2,o,Script: secretary script.,y,dm
12280956,Prayer roll in Latin.,1,o,Layout: single column.,y,dm
12280956,Prayer roll in Latin.,2,o,Script: gothic book hand.,y,dm
12280956,Prayer roll in Latin.,3,o,Decoration: text headed with a large miniature of the Crucifixion. One large illuminated initial at the head of the text; numerous small initials in in red and blue penwork or gold.,y,dm
12281536,"Petition by Joan, widow of William Rykyll to Baron Bergavenny.",1,o,Docketed in a contemporary hand.,y,dm
12281536,"Petition by Joan, widow of William Rykyll to Baron Bergavenny.",2,o,Layout: single column of 14 lines.,y,dm
12281536,"Petition by Joan, widow of William Rykyll to Baron Bergavenny.",3,o,Script: Anglicana.,y,dm
12281552,Psalter (fragment).,1,o,Layout: single columns of 20 lines.,y,dm
12281552,Psalter (fragment).,2,o,Script: gothic book hand.,y,dm
12281552,Psalter (fragment).,3,o,"Decoration: Two larger illuminated initials with birds perched on them. Smaller initials alternating between gilt with green penwork and blue with red penwork. Decorated line fillers, red and blue penwork, gilt.",y,dm
12282013,Bible (fragment),1,o,Layout: double columns of 46 lines each.,y,dm
12282013,Bible (fragment),2,o,Script: gothic.,y,dm
12282013,Bible (fragment),3,o,Decoration: Three illuminated initials with bar borders; illuminated chapter numbers.,y,dm
12282020,Bible (fragment).,1,o,Leaf recovered from a binding.,y,dm
12282020,Bible (fragment).,2,o,Small part of conjugate leaf still present.,y,dm
12282020,Bible (fragment).,3,o,Layout: double columns of 25 lines each.,y,dm
12282020,Bible (fragment).,4,o,Script: Anglo-Saxon minuscule.,y,dm
12282020,Bible (fragment).,5,o,Byname: Werden Heptateuch (Fragment).,y,dm
12282163,Summa theologica (fragment).,1,o,Fragment recovered from a binding; damaged and incomplete.,y,dm
12282163,Summa theologica (fragment).,2,o,Layout: double columns of 54 lines each.,y,dm
12282163,Summa theologica (fragment).,3,o,Script: gothic bookhand.,y,dm
12282163,Summa theologica (fragment).,4,o,Decoration: initials in red or blue with contrasting penwork.,y,dm
12282305,"Letter, undated, to Henry IV, King of England.",1,o,"Two endorsements, on verso, in a different contemporary hand, one of which notes the grant of the Aurum Reginae to Joan at Eltham on the Tuesday after Epiphany, 13 Henry IV (1412).",y,dm
12282305,"Letter, undated, to Henry IV, King of England.",2,o,"Accompanied by: transcript, on paper, in a 17th century italic hand.",y,dm
12282305,"Letter, undated, to Henry IV, King of England.",3,o,Layout: single column of 10 lines.,y,dm
12282305,"Letter, undated, to Henry IV, King of England.",4,o,Script: Chancery hand.,y,dm
12282342,Writ for the recovery of lands unlawfully entered into.,1,o,"Issued at Westminster. Endorsed by Humphrey, Duke of Gloucester, as Regent of England.",y,dm
12282342,Writ for the recovery of lands unlawfully entered into.,2,o,Layout: single column of 42 lines.,y,dm
12282342,Writ for the recovery of lands unlawfully entered into.,3,o,Script: secretary-influenced Anglicana script.,y,dm
12282458,Homiliae in evangelia (fragment).,1,o,"Leaf also contains the ownership inscription of the Cistercian of Santa Maria della Columba, followed by an anathema against theft.",y,dm
12282458,Homiliae in evangelia (fragment).,2,o,"Layout: single column, varying length.",y,dm
12282458,Homiliae in evangelia (fragment).,3,o,Script: proto-gothic.,y,dm
12282474,Quitclaim by John Burgh.,1,o,Layout: single column of 9 lines.,y,dm
12282474,Quitclaim by John Burgh.,2,o,Script: secretary script.,y,dm
12282804,Indenture between Sir John Fastolf and Richard Sellyng.,1,o,Indented at head of document with chirographic letters.,y,dm
12282804,Indenture between Sir John Fastolf and Richard Sellyng.,2,o,"Signed: document signed by the scribe, ""Burdon.""",y,dm
12282804,Indenture between Sir John Fastolf and Richard Sellyng.,3,o,Endorsed on the verso in the hand and with the ownership mark of Sir Edward Dering.,y,dm
12282804,Indenture between Sir John Fastolf and Richard Sellyng.,4,o,Layout: single column of 13 lines.,y,dm
12282918,Sale and quitclaim agreement between Thomas Hatfield and George Nicholl.,1,o,Indented at head of document with chirographic letters.,y,dm
12282918,Sale and quitclaim agreement between Thomas Hatfield and George Nicholl.,2,o,"Signed: document signed by the scribe, Gardyner.",y,dm
12282918,Sale and quitclaim agreement between Thomas Hatfield and George Nicholl.,3,o,Layout: single column of 25 lines.,y,dm
12282918,Sale and quitclaim agreement between Thomas Hatfield and George Nicholl.,4,o,Script: secretary script.,y,dm
12283111,Drawing of King Edmund the Martyr.,1,o,Drawn on the blank page of a bifolium once used as the flyleaf of a Latin Psalter (circa 1290-1310) that may have been written for the church of St. Botolph in Essex.,y,dm
12283197,Book of hours (fragment),1,o,Layout: single column of 17 lines.,y,dm
12283197,Book of hours (fragment),2,o,Script: gothic.,y,dm
12283197,Book of hours (fragment),3,o,"Decoration: historiated initial ""B"" with a miniature of two souls borne to heaven by two angels, gilt; wide decorated border of blue and green acanthus with flowers and fruits, gilt.",y,dm
12285992,"Map of properties within the Fisher-Miller Land Grant near the San Saba River, Texas, [circa 1900].",1,a,Caption title: Map no. 2.,y,dm
12286477,"Map of Lincoln, Lancaster Co., Nebraska, [1903-circa 1920].",1,o,Annotation in manuscript: 33023,y,dm
